,episode,num_steps,score,reverse_score,success,critic_loss,actor_loss,alpha_loss,alpha,log_prob,env_buffer,demo_buffer,reverse_buffer,train_time,episode_time,total_time
0,0.0,500.0,0.0,0.0,0.0,,,,0.0,,500.0,5000.0,0.0,0.0,7.609612464904785,435.7122211456299
1,1.0,500.0,0.0,0.0,0.0,,,,0.0,,1000.0,5000.0,0.0,0.0,7.356916427612305,451.52712845802307
2,2.0,500.0,0.0,0.0,0.0,,,,0.0,,1500.0,5000.0,0.0,0.0,8.295379877090454,468.2553789615631
3,3.0,500.0,0.0,0.0,0.0,,,,0.0,,2000.0,5000.0,0.0,0.0,7.50504207611084,483.41495084762573
4,4.0,500.0,0.0,0.0,0.0,,,,0.0,,2500.0,5000.0,0.0,0.0,7.422885179519653,498.89142775535583
5,5.0,500.0,0.0,0.0,0.0,0.03237464278936386,-0.3731314010769129,0.28929493111371996,0.07905955452818311,-2.4975831508636475,3000.0,5000.0,0.0,7.950005769729614,16.773898124694824,523.2614014148712
6,6.0,500.0,0.0,0.0,0.0,0.0015296057099476457,-0.6179173758029938,0.2356862637400627,0.06381552150984846,-2.632986307144165,3500.0,5000.0,0.0,7.837620496749878,16.46020746231079,555.7501149177551
7,7.0,500.0,0.0,0.0,0.0,0.0012878358829766512,-0.8239077575206757,0.19050118374824523,0.05259093594038498,-2.5727720260620117,4000.0,5000.0,0.0,7.631788492202759,16.365108489990234,588.3398652076721
8,8.0,500.0,0.0,0.0,0.0,0.001107404357753694,-1.0097407548427582,0.15651777863502503,0.0440483655663176,-2.499711513519287,4500.0,5000.0,0.0,7.520578861236572,16.5111243724823,622.3415634632111
9,9.0,500.0,0.0,0.0,0.0,0.00123252731282264,-1.1837009472846984,0.12694408893585205,0.03751869136596496,-2.2408640384674072,5000.0,5000.0,0.0,7.528709650039673,15.979939937591553,655.5600748062134
10,10.0,500.0,0.0,0.0,0.0,0.0012424250598996878,-1.3514785318374634,0.10450095319747925,0.0323794437820098,-1.991945743560791,5500.0,5000.0,0.0,7.504965305328369,15.767334699630737,687.9139811992645
11,11.0,500.0,0.0,0.0,0.0,0.0016156971687451005,-1.5222658948898316,0.08839215129613877,0.02817914700556324,-1.848044991493225,6000.0,5000.0,0.0,7.56621789932251,16.26947808265686,721.7786731719971
12,12.0,500.0,0.0,0.0,0.0,0.001558975432999432,-1.7022447443008424,0.0749040221273899,0.02471770489553239,-1.672099232673645,6500.0,5000.0,0.0,7.505464553833008,15.604463338851929,753.8668196201324
13,13.0,500.0,0.0,0.0,0.0,0.012505271472036839,-2.1379004054069517,0.06428020936250686,0.021807209061267003,-1.5335637331008911,7000.0,5000.0,0.0,7.502753496170044,15.601027727127075,785.2196664810181
14,14.0,500.0,0.0,0.0,0.0,0.0033528441563248634,-2.5610127029418943,0.05397859740257263,0.019396993286822022,-1.2458418607711792,7500.0,5000.0,0.0,7.49194598197937,15.613446712493896,817.0276837348938
15,15.0,500.0,0.0,0.0,0.0,0.0045029399916529655,-2.933789267539978,0.04522937560081482,0.017385413184949506,-0.9229913949966431,8000.0,5000.0,0.0,7.576146125793457,15.77235746383667,850.1206367015839
16,16.0,500.0,0.0,0.0,0.0,0.005517058540135622,-3.257132655143738,0.038518200635910035,0.01566773691013052,-0.6644617319107056,8500.0,5000.0,0.0,7.520639896392822,15.59531283378601,883.7300589084625
17,17.0,500.0,0.0,0.0,0.0,0.005872017238289118,-3.6085114011764525,0.030456485733389854,0.014289791052054458,-0.06841466575860977,9000.0,5000.0,0.0,7.587007522583008,15.836969137191772,918.2722256183624
18,18.0,500.0,0.0,0.0,0.0,0.006604415830224752,-3.9192417583465575,0.02338521359860897,0.013196144416391553,0.5966439843177795,9500.0,5000.0,0.0,7.58161997795105,15.775483131408691,951.5680494308472
19,19.0,500.0,0.0,0.0,0.0,0.008253369480371475,-4.207597685813904,0.015993664901703595,0.012411701853422165,1.5024299621582031,10000.0,5000.0,0.0,7.520474910736084,15.598533630371094,985.352371931076
