,episode,num_steps,score,reverse_score,success,critic_loss,actor_loss,alpha_loss,alpha,log_prob,env_buffer,demo_buffer,reverse_buffer,train_time,episode_time,total_time
82,82.0,500.0,0.0,0.0,0.0,0.2549036741256714,-23.782943931579588,-0.0009719669967671507,0.031187143455150876,4.0652174949646,41500.0,5000.0,0.0,7.591213703155518,18.459641933441162,4837.808495044708
83,83.0,500.0,0.0,0.0,0.0,0.25959837436676025,-23.98533659362793,0.0007322140385949751,0.029377581108605836,3.952099323272705,42000.0,5000.0,0.0,7.625672340393066,19.06771159172058,4874.504806995392
84,84.0,500.0,0.0,0.0,0.0,0.25974220037460327,-24.205821838378906,0.00011117712178565853,0.028961314629387728,3.9928810596466064,42500.0,5000.0,0.0,7.631553411483765,18.119701147079468,4909.119332313538
85,85.0,500.0,0.0,0.0,0.0,0.26788920164108276,-24.419636207580567,-0.0007429086236006697,0.0311971518294739,4.049828052520752,43000.0,5000.0,0.0,7.570278644561768,18.977200746536255,4944.5075759887695
86,86.0,500.0,0.0,0.0,0.0,0.2695704996585846,-24.70380965423584,-0.0002819956134771928,0.031895909132297624,4.018312454223633,43500.0,5000.0,0.0,7.618075609207153,17.992988348007202,4978.96157002449
87,87.0,500.0,0.0,0.0,0.0,0.26950603723526,-24.95229370880127,-0.00022017378550663125,0.032633455136894265,4.013970851898193,44000.0,5000.0,0.0,7.593441724777222,17.859076261520386,5013.431487083435
88,88.0,500.0,0.0,0.0,0.0,0.25847315788269043,-25.18877670288086,-0.0006523629635821635,0.03471079935882324,4.039141654968262,44500.0,5000.0,0.0,7.579610586166382,18.777212381362915,5048.682726383209
89,89.0,500.0,0.0,0.0,0.0,0.2595072388648987,-25.40229775238037,0.0005663484135275212,0.032898041164031284,3.966646909713745,45000.0,5000.0,0.0,7.549629211425781,17.8135883808136,5082.945326328278
90,90.0,500.0,0.0,0.0,0.0,0.2375338077545166,-25.60268921661377,0.0007138061867881333,0.030668847529888615,3.955223560333252,45500.0,5000.0,0.0,7.5167248249053955,17.781492948532104,5117.37845492363
91,91.0,500.0,0.0,0.0,0.0,0.22973906993865967,-25.78613035583496,0.0005427055064228625,0.02892789772986845,3.9640257358551025,46000.0,5000.0,0.0,7.493030071258545,17.73208737373352,5151.238938093185
92,92.0,500.0,0.0,0.0,0.0,0.2197708785533905,-25.940114036560058,5.6731949698587415e-06,0.028895336395913747,3.999756336212158,46500.0,5000.0,0.0,7.444451332092285,17.06690740585327,5184.241078853607
93,93.0,500.0,0.0,0.0,0.0,0.21617959439754486,-26.09244967651367,0.0005660574387438828,0.027177595516040758,3.9598159790039062,47000.0,5000.0,0.0,7.483822822570801,17.001805305480957,5217.7822687625885
94,94.0,500.0,0.0,0.0,0.0,0.20040825009346008,-26.270684593200684,0.0002380739256295783,0.0265360071158791,3.9824328422546387,47500.0,5000.0,0.0,7.482275009155273,16.813381671905518,5251.835311412811
95,95.0,500.0,0.0,0.0,0.0,0.19689561426639557,-26.36461671447754,0.00022708209918891953,0.025773647434731886,3.982736349105835,48000.0,5000.0,0.0,7.518421649932861,16.66849946975708,5284.493703126907
96,96.0,500.0,0.0,0.0,0.0,0.18838350474834442,-26.516432266235352,-0.0005136057545460062,0.027235116982924783,4.039097785949707,48500.0,5000.0,0.0,7.504742622375488,18.097814559936523,5318.566396713257
97,97.0,500.0,0.0,0.0,0.0,0.19269223511219025,-26.61526042175293,-4.0613814897369593e-05,0.027249574132887335,4.003503799438477,49000.0,5000.0,0.0,7.52452826499939,17.01069140434265,5351.487911939621
98,98.0,500.0,0.0,0.0,0.0,0.1696144938468933,-26.65213789367676,-0.00012710087147570448,0.027772293864698663,4.0096259117126465,49500.0,5000.0,0.0,7.496678352355957,16.33572793006897,5383.563997507095
99,99.0,500.0,0.0,0.0,0.0,0.16792425513267517,-26.633723182678224,0.00021506860677618532,0.02728481767547714,3.9845311641693115,50000.0,5000.0,0.0,7.494045972824097,16.262945890426636,5415.717192411423
100,100.0,500.0,0.0,0.0,0.0,0.15461178123950958,-26.603145393371584,0.0002586449407881446,0.02621476384210078,3.9809415340423584,50500.0,5000.0,0.0,7.5354437828063965,16.511537075042725,5946.9333152771
101,101.0,500.0,0.0,0.0,0.0,0.14277398586273193,-26.587045547485353,-0.00011594288366177352,0.026620978860476617,4.008991241455078,51000.0,5000.0,0.0,7.8485260009765625,16.748783826828003,5980.169828176498
102,102.0,500.0,0.0,0.0,0.0,0.14369626343250275,-26.58387705230713,-0.00023302383498230482,0.02766315918261085,4.01738166809082,51500.0,5000.0,0.0,8.200764894485474,18.757193565368652,6015.244973421097
103,103.0,500.0,0.0,0.0,0.0,0.14665354788303375,-26.550587310791016,-7.623974872694817e-05,0.02748615752692727,4.005992889404297,52000.0,5000.0,0.0,7.494331359863281,17.941126108169556,6049.984113693237
104,104.0,500.0,0.0,0.0,0.0,0.15164688229560852,-26.455386764526367,0.000285590706509538,0.026957096412758806,3.979569435119629,52500.0,5000.0,0.0,7.293193101882935,17.94750666618347,6084.362353563309
105,105.0,500.0,0.0,0.0,0.0,0.15406204760074615,-26.377339317321777,-0.00016504895505931928,0.02744694167441658,4.012699604034424,53000.0,5000.0,0.0,7.1898510456085205,17.095754384994507,6117.611799240112
106,106.0,500.0,0.0,0.0,0.0,0.1608058512210846,-26.29694172668457,0.00015945728545011662,0.026939238468305073,3.9886608123779297,53500.0,5000.0,0.0,7.209630727767944,18.15349316596985,6151.903239965439
107,107.0,500.0,0.0,0.0,0.0,0.1531648486852646,-26.159609313964843,0.0004506549479774549,0.02550860218250666,3.96585750579834,54000.0,5000.0,0.0,7.1173460483551025,18.103920221328735,6186.699171066284
108,108.0,500.0,0.0,0.0,0.0,0.16022153198719025,-26.077234573364258,8.29677546826133e-05,0.025251736578714688,3.993939161300659,54500.0,5000.0,0.0,7.869194746017456,17.993074655532837,6222.457067728043
109,109.0,500.0,0.0,0.0,0.0,0.1602514684200287,-25.924201324462892,0.00014650702389189973,0.024869944935338263,3.988468647003174,55000.0,5000.0,0.0,7.709681272506714,18.067466020584106,6257.738725423813
110,110.0,500.0,337.0,0.0,1.0,0.15249565243721008,-25.8579457321167,0.0002878974636332714,0.023960903281456742,3.976548671722412,55500.0,5000.0,0.0,8.244580745697021,16.866466522216797,6291.753432750702
111,111.0,500.0,290.0,0.0,1.0,0.16537334024906158,-25.89086863708496,-0.00041304091515485195,0.025281838898727906,4.033942699432373,56000.0,5000.0,0.0,8.277494668960571,17.094087600708008,6326.560615777969
112,112.0,500.0,0.0,0.0,0.0,0.17645396292209625,-25.949243965148927,-0.00011370727795474523,0.025732242389811966,4.009219169616699,56500.0,5000.0,0.0,8.316524267196655,17.913851737976074,6361.682077884674
113,113.0,500.0,0.0,0.0,0.0,0.17567431926727295,-25.900186393737794,-0.00021907160442970053,0.02631415577954078,4.017068386077881,57000.0,5000.0,0.0,7.6446709632873535,16.310274839401245,6395.7312960624695
