,episode,num_steps,score,success,critic_loss,actor_loss,bc_loss,for_loss,inv_loss,alpha_loss,alpha,log_prob,train_time,episode_time,total_time
0,0.0,0.0,500.0,0.0,,,,,,,0.0,,0.0,13.377113580703735,176.14567732810974
1,1.0,0.0,500.0,0.0,,,,,,,0.0,,0.0,12.29476523399353,201.76255059242249
2,2.0,0.0,500.0,0.0,,,,,,,0.0,,0.0,13.632566213607788,228.1559157371521
3,3.0,0.0,500.0,0.0,,,,,,,0.0,,0.0,12.600628137588501,252.96935153007507
4,4.0,0.0,500.0,0.0,,,,,,,0.0,,0.0,13.047624588012695,277.95636200904846
5,5.0,0.0,500.0,0.0,0.07127851247787476,-0.5955287500321865,0.0,0.00013799515727441758,0.21095316112041473,0.2634658489227295,0.07974922804049424,-1.8818739652633667,0.04172468185424805,29.352816820144653,319.7621216773987
6,6.0,0.0,500.0,0.0,0.047315631061792374,-1.0642578485012055,0.0,6.973692507017404e-05,0.16162258386611938,0.19086860263347627,0.0655893963036903,-1.2705919742584229,0.04172921180725098,28.710862159729004,377.1873109340668
7,7.0,0.0,500.0,0.0,0.049998801201581955,-1.5122049918174745,0.0,4.8805693950271234e-05,0.15790119767189026,0.14835764741897584,0.054998873829211516,-0.9347710013389587,0.04162716865539551,29.148329496383667,435.87899017333984
8,8.0,0.0,500.0,0.0,0.04476390779018402,-1.9229114089012147,0.0,3.851401197607629e-05,0.15194037556648254,0.12107220992445945,0.046695058170463426,-0.773837685585022,0.04153299331665039,29.112809419631958,493.8751895427704
9,9.0,0.0,500.0,0.0,0.03847081586718559,-2.2938595533370973,0.0,3.305929567432031e-05,0.15113873779773712,0.10146657574176789,0.040002126708702825,-0.6910810470581055,0.04084205627441406,29.18885850906372,552.6862187385559
10,10.0,0.0,500.0,0.0,0.030489105731248856,-2.6526337604522707,0.0,3.0148883524816483e-05,0.14964312314987183,0.07844025301933288,0.034967190992321755,-0.19093115627765656,0.040093421936035156,29.27070665359497,611.151974439621
11,11.0,0.0,500.0,0.0,0.03410530090332031,-3.034361840248108,0.0,2.6060841264552437e-05,0.14762677252292633,0.06305065792798996,0.030960358167758738,0.17070278525352478,0.04177498817443848,30.413665771484375,670.9006178379059
12,12.0,0.0,500.0,0.0,0.031779732555150986,-3.4167433700561523,0.0,2.2390302547137253e-05,0.14615625143051147,0.054765881106257436,0.02749626843893565,0.24936209619045258,0.04008936882019043,30.01895499229431,728.9744486808777
13,13.0,0.0,500.0,0.0,0.0327615924179554,-3.7697613258361815,0.0,1.9980752767878585e-05,0.14535574615001678,0.04361766710877418,0.02472420886565281,0.6566491723060608,0.0408015251159668,29.20326542854309,786.7105422019958
14,14.0,0.0,500.0,0.0,0.030266232788562775,-4.151390540122986,0.0,2.0852909074164927e-05,0.14363178610801697,0.03732816632091999,0.022324247063604506,0.8249456882476807,0.04241824150085449,30.192879676818848,845.805465221405
15,15.0,0.0,500.0,0.0,0.03463735058903694,-4.539313688278198,0.0,1.8540804376243614e-05,0.1429266631603241,0.031613766953349116,0.0202620191581748,1.0296903848648071,0.03760671615600586,30.47739052772522,909.0277562141418
16,16.0,0.0,500.0,0.0,0.055701274424791336,-4.925425045013427,0.0,1.9355729818926193e-05,0.142130047082901,0.030196982443332673,0.018272735911243548,0.8646627068519592,0.03952312469482422,31.405248641967773,971.0050752162933
17,17.0,0.0,500.0,0.0,0.08887369930744171,-5.909291288375854,0.0,1.6113475794554688e-05,0.1335822492837906,0.021123339749872686,0.016838916024548282,1.5931602716445923,0.0401463508605957,32.880995750427246,1032.0598809719086
18,18.0,0.0,500.0,0.0,0.11053332686424255,-6.9475968589782715,0.0,1.6456391676911153e-05,0.13167941570281982,0.01187662910670042,0.015981884805960883,2.5525331497192383,0.03803610801696777,33.72281789779663,1093.8966846466064
19,19.0,0.0,500.0,0.0,0.13279758393764496,-7.860780467987061,0.0,1.3202251466282178e-05,0.1261996328830719,0.01350106362439692,0.014972470511740145,2.256183624267578,0.04041409492492676,32.02581715583801,1154.9983236789703
20,20.0,0.0,500.0,0.0,0.16869491338729858,-9.182855590820312,0.0,1.1224631634831894e-05,0.11940848082304001,0.0028732472237898037,0.014710212169266433,3.6128475666046143,0.04224872589111328,28.65710139274597,1375.4467465877533
21,21.0,0.0,500.0,0.0,0.2169896364212036,-10.382984268188476,0.0,1.0924667549261358e-05,0.1154644638299942,0.0011633903736947104,0.014604050527288531,3.8413026332855225,0.04207897186279297,29.040239810943604,1433.3513460159302
22,22.0,0.0,500.0,0.0,0.2337043136358261,-11.649242298126222,0.0,1.0288957128068432e-05,0.11189595609903336,-0.0019217112387996168,0.014795365346976931,4.2616190910339355,0.04156088829040527,28.516525506973267,1494.1590247154236
23,23.0,0.0,500.0,0.0,0.24698641896247864,-13.010908138275147,0.0,1.1140899914607871e-05,0.1071854680776596,-0.004258524535689503,0.015300400647547322,4.566359519958496,0.04167032241821289,29.037083864212036,1554.568297624588
24,24.0,0.0,500.0,0.0,0.28725504875183105,-14.636941562652588,0.0,9.702749593998305e-06,0.10250028222799301,-0.009579482156317681,0.01666142886333613,5.201899528503418,0.04260444641113281,34.51552391052246,1622.8165781497955
25,25.0,0.0,500.0,0.0,0.3013779819011688,-16.33489458847046,0.0,1.3539903193304781e-05,0.09976539760828018,-0.01571988056600094,0.0194230492927169,5.751570224761963,0.04123806953430176,30.278668642044067,1686.7588119506836
26,26.0,0.0,500.0,0.0,0.3624245822429657,-17.93743310546875,0.0,1.5702205928391777e-05,0.09746045619249344,-0.015681529695168138,0.022992750321681393,5.4872541427612305,0.04190397262573242,32.74576449394226,1752.6383936405182
27,27.0,0.0,500.0,0.0,0.4014982283115387,-19.595892944335937,0.0,1.1299087418592535e-05,0.09341636300086975,-0.018472965940833093,0.028172403554694834,5.454849720001221,0.041834115982055664,34.09117770195007,1819.7114231586456
28,28.0,0.0,500.0,0.0,0.5331829786300659,-21.358823631286622,0.0,1.1224066838622093e-05,0.09066614508628845,-0.022770329987630247,0.036419590679694976,5.424811363220215,0.04216957092285156,30.96989345550537,1882.816569328308
29,29.0,0.0,500.0,0.0,0.6713869571685791,-23.372136337280274,0.0,1.3948546438768972e-05,0.08771258592605591,-0.02201148370746523,0.04653864565184931,5.072624206542969,0.04203152656555176,32.58464169502258,1947.3738524913788
30,30.0,0.0,500.0,0.0,1.0279983282089233,-25.32936421966553,0.0,0.00019293393415864557,0.09324171394109726,-0.020649607868632302,0.05857178974552329,4.794395446777344,0.042127132415771484,31.998847723007202,2013.2415108680725
31,31.0,0.0,500.0,0.0,1.3526231050491333,-27.28143243408203,0.0,7.299306889763102e-05,0.08615648001432419,-0.01119696947815828,0.06661805703794477,4.359111785888672,0.04166841506958008,31.142991065979004,2079.190692424774
32,32.0,0.0,500.0,0.0,1.591894268989563,-28.860369651794432,0.0,6.421716534532607e-05,0.08345283567905426,-0.003190721067599952,0.06963963400769728,4.093841552734375,0.0419313907623291,31.413577556610107,2143.44673871994
