,episode,num_steps,score,success,estimated_score,critic_loss,actor_loss,forward_reward_loss,reverse_reward_loss,reversible_ratio,for_loss,inv_loss,alpha_loss,alpha,log_prob,env_buffer,demo_buffer,success_buffer,reverse_buffer,reversal_buffer,train_time,episode_time,total_time
0,0.0,500.0,0.0,0.0,-1.781048744916916,,,,,,,,,0.0,,500.0,5000.0,781.0,1731.0,0.0,0.0,10.568701982498169,577.0731580257416
1,1.0,500.0,0.0,0.0,-1.698255181312561,,,,,,,,,0.0,,1000.0,5000.0,781.0,1731.0,0.0,0.0,11.410847187042236,602.1152322292328
2,2.0,500.0,0.0,0.0,-10.159420549869537,,,,,,,,,0.0,,1500.0,5000.0,781.0,1731.0,0.0,0.0,17.59154772758484,633.1187064647675
3,3.0,500.0,0.0,0.0,-1.7943493947386742,,,,,,,,,0.0,,2000.0,5000.0,781.0,1731.0,0.0,0.0,10.041202545166016,656.5880579948425
4,4.0,500.0,0.0,0.0,-1.8142829090356827,,,,,,,,,0.0,,2500.0,5000.0,781.0,1731.0,0.0,0.0,10.926391839981079,679.8405973911285
5,5.0,500.0,0.0,0.0,-1.8145084381103516,0.04726102203130722,-0.3500373766866978,0.0021121606696397066,0.006385410204529762,0.0,0.00014497201482299715,0.15347248315811157,0.2788403404701967,0.0796052282042,-2.2334914207458496,3000.0,5000.0,781.0,1731.0,0.0,26.114911794662476,43.59012961387634,735.9524338245392
6,6.0,500.0,0.0,0.0,-1.7547594606876373,0.008052287623286247,-0.6464283249378204,0.002123492769896984,0.006366472225636244,0.0,8.132201037369668e-05,0.11338823288679123,0.20661839562654497,0.06523077531640041,-1.7275341749191284,3500.0,5000.0,781.0,1731.0,0.0,26.15514898300171,44.11803150177002,818.3515918254852
7,7.0,500.0,0.0,0.0,-1.717949777841568,0.007756403181701899,-0.9432262468338013,0.002115607727319002,0.006395489908754826,0.0,6.776874943170696e-05,0.10967661440372467,0.16174110782146453,0.05451831195202853,-1.4189703464508057,4000.0,5000.0,781.0,1731.0,0.0,26.239985466003418,44.511367321014404,901.5768141746521
8,8.0,500.0,0.0,0.0,-1.7670026123523712,0.007498136721551418,-1.23275945186615,0.002110324101522565,0.006427525542676449,0.0,5.654124834109098e-05,0.10575231164693832,0.1282098991572857,0.046369241851239223,-1.095190405845642,4500.0,5000.0,781.0,1731.0,0.0,26.285024166107178,44.267685413360596,971.9023702144623
9,9.0,500.0,0.0,0.0,-1.7216531783342361,0.008096697740256786,-1.532386176586151,0.002125941216945648,0.006378863472491503,0.0,4.919179264106788e-05,0.10478595644235611,0.10192206466197967,0.040080642150846155,-0.72391676902771,5000.0,5000.0,781.0,1731.0,0.0,26.387539863586426,44.61308431625366,1056.0623607635498
