,episode,num_steps,score,reverse_score,success,critic_loss,actor_loss,alpha_loss,alpha,log_prob,env_buffer,demo_buffer,reverse_buffer,train_time,episode_time,total_time
0,0.0,500.0,0.0,0.0,0.0,,,,0.0,,500.0,5000.0,0.0,0.0,7.225939750671387,444.4223916530609
1,1.0,500.0,0.0,0.0,0.0,,,,0.0,,1000.0,5000.0,0.0,0.0,7.338558197021484,459.7596435546875
2,2.0,500.0,0.0,0.0,0.0,,,,0.0,,1500.0,5000.0,0.0,0.0,7.704325437545776,475.136465549469
3,3.0,500.0,0.0,0.0,0.0,,,,0.0,,2000.0,5000.0,0.0,0.0,7.21530818939209,490.13932061195374
4,4.0,500.0,0.0,0.0,0.0,,,,0.0,,2500.0,5000.0,0.0,0.0,7.365157604217529,505.095911026001
5,5.0,500.0,0.0,0.0,0.0,0.038839276880025864,-0.33093680258095265,0.28829850649833677,0.07925709609275124,-2.462999105453491,3000.0,5000.0,0.0,8.55439305305481,16.956318378448486,530.1267611980438
6,6.0,500.0,0.0,0.0,0.0,0.0015355775831267238,-0.5805416884422302,0.23620500618219376,0.06397101237611104,-2.63127064704895,3500.0,5000.0,0.0,8.884434223175049,17.887580156326294,565.1620540618896
7,7.0,500.0,0.0,0.0,0.0,0.0014311616541817784,-0.7877737078666687,0.19083400171995163,0.052720703648353434,-2.568077564239502,4000.0,5000.0,0.0,8.670974493026733,17.458030939102173,600.1985776424408
8,8.0,500.0,0.0,0.0,0.0,0.0013697168324142694,-0.9789493303298951,0.15588845318555833,0.04419824914200777,-2.4543838500976562,4500.0,5000.0,0.0,8.612086296081543,17.857767343521118,635.1488225460052
9,9.0,500.0,0.0,0.0,0.0,0.0013609965099021792,-1.1545097298622131,0.12718487617373467,0.03764274499417401,-2.2317516803741455,5000.0,5000.0,0.0,8.565064907073975,16.87321400642395,670.0866129398346
10,10.0,500.0,0.0,0.0,0.0,0.0014025955460965633,-1.3303840556144715,0.10498959645628929,0.03246896121813929,-2.001782178878784,5500.0,5000.0,0.0,8.17293667793274,16.36033344268799,703.5907170772552
11,11.0,500.0,0.0,0.0,0.0,0.006930358707904816,-1.6396044244766235,0.08796666327118874,0.028280672655708782,-1.8015265464782715,6000.0,5000.0,0.0,7.768395662307739,16.030333042144775,736.2897236347198
12,12.0,500.0,0.0,0.0,0.0,0.002983451820909977,-1.9644374966621398,0.07281204342842101,0.024892739087255093,-1.4843580722808838,6500.0,5000.0,0.0,7.749107837677002,15.989849090576172,768.9003856182098
13,13.0,500.0,0.0,0.0,0.0,0.00337596726603806,-2.2295973930358888,0.06026847931742668,0.02212556710170275,-1.1325591802597046,7000.0,5000.0,0.0,7.786938905715942,15.981377601623535,803.4560286998749
14,14.0,500.0,0.0,0.0,0.0,0.0036539630964398384,-2.543912483215332,0.051542158052325246,0.019769251489234356,-0.9254224300384521,7500.0,5000.0,0.0,7.736538648605347,15.941322326660156,836.4747462272644
15,15.0,500.0,0.0,0.0,0.0,0.0040714251808822155,-2.843851655960083,0.04396101897954941,0.017759613872352406,-0.6889089345932007,8000.0,5000.0,0.0,7.677365779876709,15.855159282684326,868.2345235347748
16,16.0,500.0,0.0,0.0,0.0,0.004179763607680798,-3.123643186569214,0.03746085786819458,0.016036713452690504,-0.43625134229660034,8500.0,5000.0,0.0,7.6538307666778564,15.838158369064331,900.3848886489868
17,17.0,500.0,0.0,0.0,0.0,0.004791298881173134,-3.416745858192444,0.03093820098787546,0.014594047105480366,-0.04183199256658554,9000.0,5000.0,0.0,7.641462802886963,15.750955820083618,933.3754682540894
18,18.0,500.0,0.0,0.0,0.0,0.004580453969538212,-3.676938310623169,0.025876826606690884,0.013361381058959204,0.2963760793209076,9500.0,5000.0,0.0,7.64885139465332,15.708624839782715,966.3806459903717
19,19.0,500.0,0.0,0.0,0.0,0.005256807431578636,-3.93465779876709,0.021576067067682742,0.012303616814549357,0.6366838216781616,10000.0,5000.0,0.0,7.625543832778931,15.7051420211792,1000.0851106643677
20,20.0,500.0,0.0,0.0,0.0,0.005580021999776363,-4.191195780754089,0.018285581097006797,0.011376768426817885,0.9108471274375916,10500.0,5000.0,0.0,7.954914331436157,16.715953588485718,1464.0710861682892
21,21.0,500.0,0.0,0.0,0.0,0.007017525378614664,-4.458149118423462,0.010061423817183822,0.010825310049449349,2.18814754486084,11000.0,5000.0,0.0,7.835535526275635,16.202916860580444,1497.9432165622711
22,22.0,500.0,0.0,0.0,0.0,0.007127635646611452,-4.738265579223633,0.00858613113500178,0.010340024084275605,2.3780648708343506,11500.0,5000.0,0.0,7.806879043579102,16.13598346710205,1530.6446161270142
23,23.0,500.0,0.0,0.0,0.0,0.007878712378442287,-5.031729578018188,0.01187488042190671,0.009617577081556094,1.6208398342132568,12000.0,5000.0,0.0,7.867995262145996,16.371410369873047,1564.694091796875
24,24.0,500.0,0.0,0.0,0.0,0.008528351783752441,-5.318248872756958,0.009411055931821465,0.00901292021218979,1.9796276092529297,12500.0,5000.0,0.0,7.840980768203735,16.035541534423828,1598.9086368083954
25,25.0,500.0,0.0,0.0,0.0,0.008729967288672924,-5.613977523803711,0.0074820195827633145,0.008503976943339197,2.291699171066284,13000.0,5000.0,0.0,7.844931602478027,16.042770862579346,1631.840831041336
26,26.0,500.0,0.0,0.0,0.0,0.009643266908824444,-5.927991697311401,0.00564813557639718,0.008091113858870892,2.63910174369812,13500.0,5000.0,0.0,7.8145225048065186,16.872623443603516,1667.7653286457062
27,27.0,500.0,0.0,0.0,0.0,0.026046225801110268,-6.3479107456207275,0.0036892451394815,0.0078020699330431185,3.0717339515686035,14000.0,5000.0,0.0,7.8262107372283936,18.807860851287842,1705.0995228290558
28,28.0,500.0,0.0,0.0,0.0,0.021064579486846924,-6.676504285812378,0.0008062958804875962,0.007722369023218277,3.7923383712768555,14500.0,5000.0,0.0,7.860199213027954,18.56431293487549,1741.6071033477783
29,29.0,500.0,0.0,0.0,0.0,0.024678252637386322,-7.04429105758667,-0.002017344798281556,0.00791649008767232,4.516355514526367,15000.0,5000.0,0.0,7.869164943695068,17.917439937591553,1776.578887462616
30,30.0,500.0,0.0,0.0,0.0,0.02775830216705799,-7.411255722045898,-0.0044605904663621914,0.008430844591306726,5.093260765075684,15500.0,5000.0,0.0,7.833788156509399,18.146838665008545,1812.6266598701477
31,31.0,500.0,0.0,0.0,0.0,0.031183602288365364,-7.905089193344116,-0.006563450491987169,0.009347556055949046,5.481082916259766,16000.0,5000.0,0.0,7.870141267776489,18.701183319091797,1848.2193939685822
32,32.0,500.0,0.0,0.0,0.0,0.031891118735075,-8.32191805076599,-0.007078113840892911,0.010579104938088299,5.425868988037109,16500.0,5000.0,0.0,7.894515514373779,18.734699010849,1883.819281578064
33,33.0,500.0,0.0,0.0,0.0,0.03642445430159569,-8.929437183380127,-0.006857262914068997,0.012063399248388592,5.216042518615723,17000.0,5000.0,0.0,7.87382698059082,17.844775199890137,1917.8344633579254
34,34.0,500.0,0.0,0.0,0.0,0.04748084396123886,-9.251295776367188,-0.005091910323360935,0.013465453281468307,4.800318717956543,17500.0,5000.0,0.0,7.911715269088745,18.497666835784912,1952.956093788147
35,35.0,500.0,0.0,0.0,0.0,0.04596340283751488,-9.734592460632324,-0.0025766503359845954,0.014328103264911135,4.37153959274292,18000.0,5000.0,0.0,7.838784456253052,18.32039737701416,1987.532312631607
36,36.0,500.0,0.0,0.0,0.0,0.04756687209010124,-10.14580493927002,-0.0032835043231607417,0.015584777532375116,4.440196514129639,18500.0,5000.0,0.0,7.82953405380249,18.74397039413452,2022.1813101768494
37,37.0,500.0,0.0,0.0,0.0,0.051634687930345535,-10.614958763122559,-0.0010360781668277922,0.01608795287413953,4.1307373046875,19000.0,5000.0,0.0,7.943596363067627,18.401288747787476,2056.384749174118
38,38.0,500.0,0.0,0.0,0.0,0.052258867770433426,-11.104755214691162,-0.002957091780132032,0.017700135539968603,4.350809574127197,19500.0,5000.0,0.0,7.930628538131714,17.87024450302124,2091.950001001358
39,39.0,500.0,0.0,0.0,0.0,0.05288456380367279,-11.658162883758544,-0.004585584572982043,0.02083454900376154,4.479050636291504,20000.0,5000.0,0.0,7.710456132888794,17.753015279769897,2127.337880373001
40,40.0,500.0,0.0,0.0,0.0,0.06668765097856522,-12.107998939514161,-0.002297607747022994,0.02282910385424701,4.211010932922363,20500.0,5000.0,0.0,8.68412470817566,19.397133588790894,2622.921047925949
41,41.0,500.0,0.0,0.0,0.0,0.07266030460596085,-12.646443603515625,0.00019396314994446585,0.022669904536340553,3.9830989837646484,21000.0,5000.0,0.0,8.63597059249878,18.20534610748291,2658.607907772064
