,episode,num_steps,score,success,estimated_score,critic_loss,actor_loss,forward_reward_loss,reverse_reward_loss,reversible_ratio,for_loss,inv_loss,alpha_loss,alpha,log_prob,env_buffer,demo_buffer,success_buffer,reverse_buffer,reversal_buffer,train_time,episode_time,total_time
0,0.0,500.0,0.0,0.0,3.2220027446746826,,,,,,,,,0.0,,500.0,5000.0,1483.0,538.0,0.0,0.0,10.570916891098022,488.3432457447052
1,1.0,500.0,0.0,0.0,5.049063444137573,,,,,,,,,0.0,,1000.0,5000.0,1483.0,538.0,0.0,0.0,10.05130648612976,509.5823256969452
2,2.0,500.0,0.0,0.0,20.713321685791016,,,,,,,,,0.0,,1500.0,5000.0,1483.0,538.0,0.0,0.0,10.163344621658325,530.8473947048187
3,3.0,500.0,0.0,0.0,25.42729949951172,,,,,,,,,0.0,,2000.0,5000.0,1483.0,538.0,0.0,0.0,10.065002918243408,552.2132692337036
4,4.0,500.0,0.0,0.0,6.282506465911865,,,,,,,,,0.0,,2500.0,5000.0,1483.0,538.0,0.0,0.0,9.433547973632812,572.8719511032104
5,5.0,500.0,0.0,0.0,22.146870613098145,0.23077982664108276,-0.7158714661709964,0.0005357087939046323,0.0006595126469619572,0.0,0.0,0.0,0.4065284430533648,0.07958710604850491,-3.086653232574463,3000.0,5000.0,1483.0,538.0,0.0,10.56822681427002,20.781705617904663,622.1213245391846
6,6.0,500.0,0.0,0.0,24.47245693206787,0.06942309439182281,-1.3280463690757751,0.0005383772659115493,0.000659613695461303,0.0,0.0,0.0,0.31401927530765533,0.06484263764888921,-2.7331864833831787,3500.0,5000.0,1483.0,538.0,0.0,11.439152717590332,21.730964422225952,671.6163439750671
7,7.0,500.0,0.0,0.0,28.34950065612793,0.05188138410449028,-1.9400402708053588,0.0005359825445339084,0.0006573209539055824,0.0,0.0,0.0,0.2210167126059532,0.054872952404873915,-1.4000046253204346,4000.0,5000.0,1483.0,538.0,0.0,10.083415031433105,20.49105191230774,721.1504611968994
8,8.0,500.0,0.0,0.0,21.806493759155273,0.054624587297439575,-2.6525187206268313,0.0005366772529669106,0.0006578960455954075,0.0,0.0,0.0,0.1655331761240959,0.04750188322350919,-0.4746497571468353,4500.0,5000.0,1483.0,538.0,0.0,10.717341184616089,20.834240436553955,772.1176898479462
9,9.0,500.0,0.0,0.0,28.59174346923828,0.03916383162140846,-3.252935034751892,0.0005347766564227641,0.0006611142889596522,0.0,0.0,0.0,0.11643461009860039,0.04222459634303236,0.8063250184059143,5000.0,5000.0,1483.0,538.0,0.0,11.582550764083862,21.582311630249023,823.0573425292969
10,10.0,500.0,0.0,0.0,21.822606086730957,0.045167066156864166,-3.925687508583069,0.0005377313937060535,0.0006629056297242641,0.0,0.0,0.0,0.08440479192137718,0.0382635435905026,1.8044755458831787,5500.0,5000.0,1483.0,538.0,0.0,10.641790628433228,20.655922651290894,872.3882727622986
11,11.0,500.0,0.0,0.0,25.921072006225586,0.039708543568849564,-4.615349052429199,0.0005310290143825114,0.000661174301058054,0.0,0.0,0.0,0.06420534385740757,0.03510988334431557,2.499788999557495,6000.0,5000.0,1483.0,538.0,0.0,10.726376295089722,20.989415168762207,923.2724509239197
12,12.0,500.0,0.0,0.0,40.99777793884277,0.040176380425691605,-5.275994026184082,0.0005387654528021812,0.0006608148687519133,0.0,0.0,0.0,0.05128927117586136,0.03245586897586598,2.9639217853546143,6500.0,5000.0,1483.0,538.0,0.0,11.723200559616089,21.967284679412842,975.0066187381744
13,13.0,500.0,0.0,0.0,4.104994773864746,0.04565373808145523,-6.085193305969239,0.0005338329938240349,0.0006583933136425912,0.0,0.0,0.0,0.040544590182602404,0.030233996420550375,3.4134061336517334,7000.0,5000.0,1483.0,538.0,0.0,10.772671699523926,20.854280471801758,1023.8636927604675
14,14.0,500.0,0.0,0.0,30.669203758239746,0.048860855400562286,-7.06632798576355,0.0005393435712903738,0.0006619919440709054,0.0,0.0,0.0,0.02740102467313409,0.028615988412980777,4.138075351715088,7500.0,5000.0,1483.0,538.0,0.0,10.94481873512268,20.97581386566162,1074.932074546814
15,15.0,500.0,0.0,0.0,10.21009349822998,0.050414711236953735,-7.8273966579437255,0.0005329891573637724,0.0006604687660001218,0.0,0.0,0.0,0.015678663961589335,0.02760199661240438,4.884799957275391,8000.0,5000.0,1483.0,538.0,0.0,11.510043621063232,21.66600275039673,1126.6474885940552
16,16.0,500.0,0.0,0.0,25.411721229553223,0.06451666355133057,-8.711118606567382,0.0005422708345577121,0.0006582675268873572,0.0,0.0,0.0,0.011220761002507062,0.026811262437573726,5.1757121086120605,8500.0,5000.0,1483.0,538.0,0.0,10.881735563278198,20.93681025505066,1177.0952899456024
17,17.0,500.0,5.0,0.0,20.23360538482666,0.06830985844135284,-9.506441249847413,0.0005383261595852673,0.0006575657753273845,0.0,0.0,0.0,0.005518415862476104,0.026379324172518197,5.585202217102051,9000.0,5000.0,1483.0,538.0,0.0,10.756233215332031,20.905346632003784,1228.1899137496948
18,18.0,500.0,0.0,0.0,18.03019905090332,0.06537564098834991,-10.304468269348144,0.0005363847594708204,0.0006619584746658802,0.0,0.0,0.0,0.0013004831967555219,0.026257075078292315,5.9012274742126465,9500.0,5000.0,1483.0,538.0,0.0,10.92070984840393,21.10072946548462,1277.4511988162994
19,19.0,500.0,4.0,0.0,26.793682098388672,0.06834431737661362,-11.2095231590271,0.0005372147425077856,0.000656742078717798,0.0,0.0,0.0,-0.002133327221652962,0.026466989764219205,6.161864757537842,10000.0,5000.0,1483.0,538.0,0.0,11.431367635726929,21.66976833343506,1327.881642818451
