,episode,num_steps,score,success,estimated_score,critic_loss,actor_loss,forward_reward_loss,reverse_reward_loss,reversible_ratio,for_loss,inv_loss,alpha_loss,alpha,log_prob,env_buffer,demo_buffer,success_buffer,reverse_buffer,reversal_buffer,train_time,episode_time,total_time
0,0.0,500.0,0.0,0.0,0.0,,,,,,,,,0.0,,500.0,5000.0,0.0,0.0,5000.0,0.0,9.214010953903198,464.2508511543274
1,1.0,500.0,0.0,0.0,0.0,,,,,,,,,0.0,,1000.0,5000.0,0.0,0.0,5000.0,0.0,9.055502653121948,485.1954562664032
2,2.0,500.0,0.0,0.0,0.0,,,,,,,,,0.0,,1500.0,5000.0,0.0,0.0,5000.0,0.0,9.175296306610107,505.8986065387726
3,3.0,500.0,0.0,0.0,0.0,,,,,,,,,0.0,,2000.0,5000.0,0.0,0.0,5000.0,0.0,9.012092590332031,526.5119988918304
4,4.0,500.0,0.0,0.0,0.0,,,,,,,,,0.0,,2500.0,5000.0,0.0,0.0,5500.0,0.0,9.204039573669434,547.2995166778564
5,5.0,500.0,0.0,0.0,0.0,0.16308540105819702,-0.6539761228114367,0.0,0.0,0.13666406273841858,0.0020972038619220257,0.2023882269859314,0.41580450186133383,0.07972471426181542,-3.283751964569092,3000.0,5000.0,0.0,0.0,5500.0,12.726841926574707,23.312482118606567,581.9837076663971
6,6.0,500.0,0.0,0.0,0.0,0.04060152545571327,-1.233439133167267,0.0,0.0,0.16091406345367432,0.0010562845272943377,0.17322246730327606,0.3170631183385849,0.06509059678027453,-2.792963981628418,3500.0,5000.0,0.0,0.0,6000.0,12.697544813156128,23.161598205566406,625.5522844791412
7,7.0,500.0,0.0,0.0,0.0,0.038150109350681305,-1.8004728980064393,0.0,0.0,0.17514844238758087,0.0006670966395176947,0.16399124264717102,0.25105823361873625,0.05417500232000643,-2.447856903076172,4000.0,5000.0,0.0,0.0,6000.0,12.739482641220093,23.239249229431152,669.4457454681396
8,8.0,500.0,0.0,0.0,0.0,0.03619464859366417,-2.3322519006729125,0.0,0.0,0.26860156655311584,0.0003637070767581463,0.15355736017227173,0.19866687059402466,0.04595091600528214,-1.9562444686889648,4500.0,5000.0,0.0,0.0,6000.0,12.704212665557861,23.349018573760986,712.7545897960663
9,9.0,500.0,0.0,0.0,0.0,0.036186814308166504,-2.9273122148513795,0.0,0.0,0.3110625147819519,0.0004402854247018695,0.1479295790195465,0.15734422981739044,0.039660334202634054,-1.3646059036254883,5000.0,5000.0,0.0,0.0,6000.0,12.772563457489014,23.95609188079834,757.1983778476715
10,10.0,500.0,0.0,0.0,0.0,0.04984225332736969,-3.6845649766921995,0.0,0.0,0.43471094965934753,0.0003425439354032278,0.1413058489561081,0.11858486443758011,0.03496554557561787,-0.36310723423957825,5500.0,5000.0,0.0,0.0,6000.0,12.942606687545776,23.48058557510376,801.4628474712372
11,11.0,500.0,26.0,0.0,0.0,0.05442812293767929,-4.4335758008956905,0.0,0.0,0.5046640634536743,0.00030329119181260467,0.1323949247598648,0.08405736175179482,0.031586871374457044,0.9465643167495728,6000.0,5000.0,0.0,0.0,6000.0,12.54599404335022,23.39277219772339,845.0285391807556
12,12.0,500.0,0.0,0.0,0.0,0.06958134472370148,-5.303234537124633,0.0,0.0,0.5622812509536743,0.00048695813165977597,0.12479275465011597,0.05641752786934376,0.029223853194403602,2.2894303798675537,6500.0,5000.0,0.0,0.0,6000.0,12.858260154724121,23.52191948890686,889.1919674873352
13,13.0,500.0,0.0,0.0,0.0,0.07547810673713684,-6.123859174728394,0.0,0.0,0.5744531154632568,0.00039457864477299154,0.11952314525842667,0.043400810912251474,0.027307948373902262,2.929582118988037,7000.0,5000.0,0.0,0.0,6000.0,12.800838470458984,23.536640644073486,932.39324259758
14,14.0,500.0,0.0,0.0,0.0,0.07212071120738983,-6.877167415618897,0.0,0.0,0.5862030982971191,0.0003513220581226051,0.10929711163043976,0.030822507195174695,0.02582938788813611,3.6803231239318848,7500.0,5000.0,0.0,0.0,6000.0,14.713659048080444,25.762107372283936,978.4379069805145
15,15.0,500.0,0.0,0.0,0.0,0.09070955216884613,-7.964608913421631,0.0,0.0,0.513601541519165,0.0003090491227339953,0.10375090688467026,0.018175719873979687,0.024875083331334157,4.567077159881592,8000.0,5000.0,0.0,0.0,6500.0,13.016571283340454,23.66074538230896,1021.7628290653229
16,16.0,500.0,1.0,0.0,0.0,0.08853207528591156,-9.018821598052979,0.0,0.0,0.4880625009536743,0.00026778262690640986,0.09976377338171005,0.004632469498697901,0.02460327279200132,5.625588893890381,8500.0,5000.0,0.0,0.0,7000.0,12.922998905181885,23.282527685165405,1064.7275853157043
17,17.0,500.0,0.0,0.0,0.0,0.10599581897258759,-10.331952568054199,0.0,0.0,0.3524453043937683,0.0002894108183681965,0.09320460259914398,-0.00014876511061447673,0.024606652621206926,6.012135028839111,9000.0,5000.0,0.0,0.0,7500.0,14.554980039596558,25.235708236694336,1109.602903842926
18,18.0,500.0,1.0,0.0,0.0,0.11711958050727844,-11.384637966156006,0.0,0.0,0.33899998664855957,0.0002771358413156122,0.08956711739301682,-0.007563655750680482,0.02515316736581869,6.608219623565674,9500.0,5000.0,0.0,0.0,7500.0,12.888660907745361,23.315468549728394,1153.4706859588623
19,19.0,500.0,0.0,0.0,0.0,0.12955093383789062,-12.69699059677124,0.0,0.0,0.3109531104564667,0.0002966669271700084,0.08491775393486023,-0.013866666024550795,0.026365279464918772,7.077539443969727,10000.0,5000.0,0.0,0.0,8000.0,12.800857543945312,23.223360538482666,1196.361605644226
20,20.0,500.0,0.0,0.0,0.0,0.1323278397321701,-13.944478713989257,0.0,0.0,0.33246874809265137,0.0002960863639600575,0.08008567988872528,-0.013778443466871976,0.027809090057017694,7.018289089202881,10500.0,5000.0,0.0,0.0,8500.0,12.942782640457153,23.57007884979248,1684.470814704895
21,21.0,500.0,13.0,0.0,0.0,0.14900679886341095,-15.159153312683106,0.0,0.0,0.3327265679836273,0.0003159542102366686,0.07642696797847748,-0.012796883994713426,0.029402904067901463,6.895503520965576,11000.0,5000.0,0.0,0.0,8500.0,12.851772785186768,23.610593795776367,1727.7741024494171
22,22.0,500.0,19.0,0.0,0.0,0.1546424776315689,-16.256633464813234,0.0,0.0,0.3422187566757202,0.00029018049826845527,0.07269549369812012,-0.01619145005196333,0.03181895409086485,7.0599541664123535,11500.0,5000.0,0.0,0.0,9000.0,13.257572650909424,24.08421516418457,1771.3890101909637
23,23.0,500.0,116.0,0.0,0.0,0.16917183995246887,-17.526505226135253,0.0,0.0,0.3525077998638153,0.0003140119952149689,0.06972116976976395,-0.019216878455132248,0.03531815297355507,7.148369312286377,12000.0,5000.0,0.0,0.0,9000.0,13.002536058425903,23.536532640457153,1814.58256149292
24,24.0,500.0,96.0,0.0,0.0,0.21556450426578522,-18.69182174682617,0.0,0.0,0.28630468249320984,0.00035572517663240433,0.06846995651721954,-0.013887669187039138,0.038465071728630396,6.753793716430664,12500.0,5000.0,0.0,0.0,9000.0,13.013530015945435,23.53377628326416,1858.46653342247
25,25.0,500.0,38.0,1.0,0.0,0.24519677460193634,-19.86710567474365,0.0,0.0,0.2661796808242798,0.00033969595097005367,0.06571406126022339,-0.013246859084814787,0.042078330130327496,6.658921241760254,13000.0,5000.0,0.0,0.0,9000.0,12.579861402511597,23.031549215316772,1901.5700378417969
26,26.0,500.0,15.0,0.0,0.0,0.26997965574264526,-21.027316551208497,0.0,0.0,0.24235936999320984,0.00036456173984333873,0.06349901854991913,-0.01214460236649029,0.046155137598296994,6.551680564880371,13500.0,5000.0,0.0,0.0,9000.0,12.892029762268066,23.668339729309082,1945.4366533756256
27,27.0,500.0,4.0,0.0,0.0,0.2828643321990967,-22.006726371765136,0.0,0.0,0.2450859397649765,0.0003666183038149029,0.061319101601839066,-0.008157669509586412,0.049476936238941435,6.341626167297363,14000.0,5000.0,0.0,0.0,9000.0,13.123936891555786,24.40620231628418,1989.48943567276
28,28.0,500.0,80.0,0.0,0.0,0.30897918343544006,-22.85063405609131,0.0,0.0,0.23496875166893005,0.0003274608461651951,0.059463974088430405,-0.0034566857349855127,0.05118303062685975,6.137363433837891,14500.0,5000.0,0.0,0.0,9000.0,13.015345096588135,23.58575701713562,2032.7876496315002
29,29.0,500.0,3.0,0.0,0.0,0.3420718312263489,-23.734767181396485,0.0,0.0,0.27164843678474426,0.00034478004090487957,0.059066999703645706,0.0028329655844027,0.0497372672152258,5.888113498687744,15000.0,5000.0,0.0,0.0,9000.0,13.966084480285645,24.404787063598633,2078.5359501838684
30,30.0,500.0,12.0,0.0,0.0,0.3304789662361145,-24.609555961608887,0.0,0.0,0.3011406362056732,0.00032701727468520403,0.05793618783354759,0.0009080941107677063,0.04917746623578455,5.963675498962402,15500.0,5000.0,0.0,0.0,9000.0,13.059794902801514,23.24180006980896,2121.710384130478
31,31.0,500.0,7.0,0.0,0.0,0.32946744561195374,-25.44859063720703,0.0,0.0,0.36890625953674316,0.0003344401193317026,0.05736162140965462,-0.0025940545717985514,0.05102410709237888,6.103636264801025,16000.0,5000.0,0.0,0.0,9000.0,12.967423915863037,23.30597496032715,2165.9503915309906
32,32.0,500.0,1.0,0.0,0.0,0.36117640137672424,-26.252231346130372,0.0,0.0,0.38880467414855957,0.0004106505948584527,0.057101018726825714,0.00018909278155479115,0.050863883440396176,5.992764949798584,16500.0,5000.0,0.0,0.0,9000.0,12.812846422195435,22.89494276046753,2209.8720638751984
