,episode,num_steps,score,reverse_score,success,critic_loss,actor_loss,alpha_loss,alpha,log_prob,env_buffer,demo_buffer,reverse_buffer,train_time,episode_time,total_time
0,0.0,500.0,0.0,0.0,0.0,,,,0.0,,500.0,5000.0,0.0,0.0,7.992692470550537,452.4184980392456
1,1.0,500.0,0.0,0.0,0.0,,,,0.0,,1000.0,5000.0,0.0,0.0,7.666168212890625,467.4290668964386
2,2.0,500.0,0.0,0.0,0.0,,,,0.0,,1500.0,5000.0,0.0,0.0,7.780482053756714,482.92029571533203
3,3.0,500.0,0.0,0.0,0.0,,,,0.0,,2000.0,5000.0,0.0,0.0,7.584728240966797,497.7278718948364
4,4.0,500.0,0.0,0.0,0.0,,,,0.0,,2500.0,5000.0,0.0,0.0,8.06829047203064,513.1673903465271
5,5.0,500.0,0.0,0.0,0.0,0.059520427137613297,-0.5196905080080032,0.28424805590510366,0.07932637904161645,-2.36801815032959,3000.0,5000.0,0.0,8.487478494644165,17.141751766204834,547.2717018127441
6,6.0,500.0,0.0,0.0,0.0,0.0033467235043644905,-0.9653045618534088,0.2348844500184059,0.06397222679298262,-2.591555118560791,3500.0,5000.0,0.0,8.504857301712036,17.570530652999878,582.7357866764069
7,7.0,500.0,0.0,0.0,0.0,0.0033866206649690866,-1.3927470784187317,0.18930919069051744,0.05271596130700882,-2.515859603881836,4000.0,5000.0,0.0,8.505678415298462,17.086091995239258,617.2878742218018
8,8.0,500.0,0.0,0.0,0.0,0.003515099175274372,-1.7920908651351928,0.1535273722410202,0.04424122090098385,-2.3537375926971436,4500.0,5000.0,0.0,8.501359224319458,18.05773138999939,653.2098073959351
9,9.0,500.0,0.0,0.0,0.0,0.004812675528228283,-2.1943470396995544,0.12397805652022362,0.037765893963815265,-2.0614867210388184,5000.0,5000.0,0.0,8.549112319946289,17.135542154312134,687.2257356643677
10,10.0,500.0,0.0,0.0,0.0,0.004593160934746265,-2.564637134552002,0.0974810442328453,0.032846411552714914,-1.5311393737792969,5500.0,5000.0,0.0,7.7366461753845215,16.661255598068237,720.2556002140045
11,11.0,500.0,0.0,0.0,0.0,0.005111755803227425,-2.9528203582763672,0.0787364901304245,0.02894364333785756,-1.1032150983810425,6000.0,5000.0,0.0,7.710362434387207,16.6138699054718,752.906938791275
12,12.0,500.0,0.0,0.0,0.0,0.0169651061296463,-3.48148477268219,0.06766249015927314,0.025627389409212012,-0.9646475911140442,6500.0,5000.0,0.0,7.75036096572876,18.565598964691162,787.4704267978668
13,13.0,500.0,0.0,0.0,0.0,0.007557454518973827,-3.804502064704895,0.053843275040388106,0.022979023657581782,-0.433989018201828,7000.0,5000.0,0.0,7.722343444824219,17.070639610290527,820.5300800800323
14,14.0,500.0,0.0,0.0,0.0,0.00819767452776432,-4.17479924583435,0.0416689677387476,0.02090324164518909,0.20046691596508026,7500.0,5000.0,0.0,7.645387649536133,15.8971688747406,852.3753108978271
15,15.0,500.0,0.0,0.0,0.0,0.014330945909023285,-4.590914659500122,0.03445842568576336,0.019143254102570218,0.5574027299880981,8000.0,5000.0,0.0,7.6590306758880615,16.303480625152588,884.5433664321899
16,16.0,500.0,123.0,0.0,1.0,0.013719034381210804,-4.985390668869019,0.029636086240410805,0.01758050555000356,0.7715674042701721,8500.0,5000.0,0.0,7.642455339431763,17.231369256973267,917.6206464767456
17,17.0,500.0,0.0,0.0,0.0,0.027809234336018562,-5.839721185684204,0.02332946778088808,0.01629818684176326,1.245759129524231,9000.0,5000.0,0.0,7.648696184158325,17.288811445236206,950.667670249939
18,18.0,500.0,0.0,0.0,0.0,0.028181379660964012,-6.3395528354644775,0.01620803478732705,0.015356360953344477,1.9524624347686768,9500.0,5000.0,0.0,7.721301078796387,17.990575313568115,984.3761301040649
19,19.0,500.0,0.0,0.0,0.0,0.029209386557340622,-6.863797119140625,0.010721601968631148,0.014691283793224007,2.5731396675109863,10000.0,5000.0,0.0,7.6804070472717285,18.063003301620483,1018.1517975330353
20,20.0,500.0,0.0,0.0,0.0,0.03522178530693054,-7.507868583679199,0.0006318934843129682,0.014630041153941118,3.913811206817627,10500.0,5000.0,0.0,7.820711135864258,17.661208629608154,1481.7367849349976
21,21.0,500.0,0.0,0.0,0.0,0.04033259302377701,-8.759580017089844,-0.0016851944630070649,0.014753520440301407,4.229466915130615,11000.0,5000.0,0.0,7.864474534988403,16.558087825775146,1514.5049242973328
22,22.0,500.0,0.0,0.0,0.0,0.05179038643836975,-9.411532180786132,-0.004332536988527863,0.015127796408118597,4.580206394195557,11500.0,5000.0,0.0,7.781454801559448,17.66903257369995,1548.3188364505768
23,23.0,500.0,0.0,0.0,0.0,0.05760058015584946,-10.095320819854736,-0.006580307935364544,0.01582316801046931,4.850891590118408,12000.0,5000.0,0.0,7.850000381469727,18.17117691040039,1582.8691244125366
24,24.0,500.0,277.0,0.0,1.0,0.061586908996105194,-10.771230152130126,-0.00850882200372871,0.016884269796437437,5.042169094085693,12500.0,5000.0,0.0,7.805314302444458,16.88115406036377,1615.7936687469482
25,25.0,500.0,0.0,0.0,0.0,0.07205861806869507,-11.846332145690917,-0.008674555568024517,0.0181967754209614,4.9907612800598145,13000.0,5000.0,0.0,7.846092224121094,19.042163848876953,1650.8876299858093
26,26.0,500.0,0.0,0.0,0.0,0.07333426177501678,-12.641030380249024,-0.007249679169617594,0.019516002122552143,4.77007532119751,13500.0,5000.0,0.0,7.8673412799835205,18.51792335510254,1686.287544965744
27,27.0,500.0,0.0,0.0,0.0,0.08063284307718277,-13.354343364715577,-0.00621140028256923,0.0208854328448795,4.615948677062988,14000.0,5000.0,0.0,7.881591081619263,17.93248224258423,1723.0365438461304
28,28.0,500.0,0.0,0.0,0.0,0.0740082859992981,-14.118504566192627,-0.006358665215782821,0.022543392665338904,4.586841106414795,14500.0,5000.0,0.0,7.85881781578064,17.046167135238647,1758.6575083732605
29,29.0,500.0,0.0,0.0,0.0,0.08673353493213654,-14.786827781677246,-0.004104034472533385,0.0238592765810811,4.354159355163574,15000.0,5000.0,0.0,7.8465869426727295,17.89264225959778,1794.4755158424377
30,30.0,500.0,0.0,0.0,0.0,0.08274541795253754,-15.565087070465088,-0.004908202113467269,0.02568516600353988,4.397115230560303,15500.0,5000.0,0.0,7.779308557510376,16.88223123550415,1829.5139594078064
31,31.0,500.0,0.0,0.0,0.0,0.0999705046415329,-16.382438510894776,-0.004337292617303319,0.027641878801585713,4.325741291046143,16000.0,5000.0,0.0,7.807596445083618,16.85688829421997,1865.0801708698273
32,32.0,500.0,0.0,0.0,0.0,0.11443986743688583,-17.215622230529785,-0.0048675760984915545,0.030312912204491085,4.336698055267334,16500.0,5000.0,0.0,7.66378927230835,16.16173481941223,1899.9855105876923
33,33.0,500.0,0.0,0.0,0.0,0.1254909187555313,-18.21366896057129,-0.002806930705963168,0.03220645285456546,4.1798272132873535,17000.0,5000.0,0.0,7.904892206192017,16.613729000091553,1934.4536213874817
34,34.0,500.0,0.0,0.0,0.0,0.14368917047977448,-19.099428825378418,-0.00045401794982899446,0.03254483355519722,4.028077125549316,17500.0,5000.0,0.0,7.836775541305542,16.247270107269287,1969.2076435089111
35,35.0,500.0,0.0,0.0,0.0,0.1659650355577469,-20.095182800292967,-0.0015116886884425185,0.03389052052046138,4.091214656829834,18000.0,5000.0,0.0,7.803283929824829,15.89687204360962,2003.4331619739532
36,36.0,500.0,0.0,0.0,0.0,0.19032889604568481,-20.985175979614258,0.0007220548377899832,0.033145039017437414,3.957202196121216,18500.0,5000.0,0.0,7.6585822105407715,15.791751623153687,2037.9776079654694
37,37.0,500.0,0.0,0.0,0.0,0.22009368240833282,-21.874302604675293,-0.002062144713694579,0.03547218814361147,4.120573043823242,19000.0,5000.0,0.0,7.836430788040161,17.686672925949097,2074.0755620002747
38,38.0,500.0,0.0,0.0,0.0,0.26131922006607056,-22.47077935028076,-0.0019200199265906122,0.03780830147781996,4.105164051055908,19500.0,5000.0,0.0,7.785064220428467,17.626046657562256,2109.5804398059845
39,39.0,500.0,0.0,0.0,0.0,0.30166614055633545,-23.098990623474123,-0.0008677343345771078,0.03906442861268283,4.045355319976807,20000.0,5000.0,0.0,7.702635288238525,17.36140275001526,2144.704674720764
40,40.0,500.0,0.0,0.0,0.0,0.3187955915927887,-23.68388307952881,-0.0014505362330237404,0.04134850235913196,4.072291374206543,20500.0,5000.0,0.0,8.73842740058899,17.47162890434265,2640.3979063034058
41,41.0,500.0,389.0,0.0,1.0,0.36443352699279785,-24.36197496795654,-0.0012598399432699808,0.043616064942832204,4.059383869171143,21000.0,5000.0,0.0,8.770411729812622,18.430049657821655,2677.0426366329193
42,42.0,500.0,0.0,0.0,0.0,0.38571786880493164,-25.197944351196288,0.00030083669669693334,0.043427129075024676,3.9864375591278076,21500.0,5000.0,0.0,8.862107992172241,17.79978656768799,2713.9414443969727
43,43.0,500.0,0.0,0.0,0.0,0.4030286967754364,-25.76114136505127,-0.00025807319495652336,0.04365896866206561,4.012091159820557,22000.0,5000.0,0.0,8.881357669830322,18.13051199913025,2751.5183124542236
44,44.0,500.0,0.0,0.0,0.0,0.3943080008029938,-26.4279829788208,-4.418341890414013e-05,0.043624508702194476,4.002177715301514,22500.0,5000.0,0.0,8.787050724029541,18.11402726173401,2788.057153224945
45,45.0,500.0,0.0,0.0,0.0,0.3825750946998596,-27.027428672790528,-0.00011491711832059082,0.044021990309614865,4.005478858947754,23000.0,5000.0,0.0,7.851652383804321,17.24435830116272,2823.7409269809723
46,46.0,500.0,418.0,0.0,1.0,0.37697964906692505,-27.731552993774415,0.000419271416409174,0.04336370434184452,3.9810407161712646,23500.0,5000.0,0.0,7.884450197219849,16.500429153442383,2858.7306382656097
47,47.0,500.0,384.0,0.0,1.0,0.35299956798553467,-28.412379905700682,0.0006591334964787165,0.04164231929749967,3.9691309928894043,24000.0,5000.0,0.0,7.96395206451416,16.703407049179077,2893.4271726608276
48,48.0,500.0,0.0,0.0,0.0,0.3589879274368286,-29.09714096069336,0.000138634288841331,0.04149958893841007,3.993412494659424,24500.0,5000.0,0.0,7.953234434127808,18.16409993171692,2929.4693760871887
49,49.0,500.0,0.0,0.0,0.0,0.3840940594673157,-29.63256948852539,0.00011884231697149516,0.04092125867512216,3.9943597316741943,25000.0,5000.0,0.0,7.943885803222656,17.43725299835205,2963.142048597336
50,50.0,500.0,0.0,0.0,0.0,0.38108736276626587,-30.086384407043457,0.0003198008370382013,0.04007490999516781,3.9844253063201904,25500.0,5000.0,0.0,7.891374349594116,17.202418088912964,2998.5914142131805
51,51.0,500.0,0.0,0.0,0.0,0.4036594331264496,-30.58339407348633,0.0008314845051500015,0.0379785255617555,3.957691192626953,26000.0,5000.0,0.0,7.910601854324341,19.070818185806274,3035.293972015381
52,52.0,500.0,0.0,0.0,0.0,0.41676366329193115,-30.975865020751954,7.029472660815372e-05,0.038024117557635836,3.996594190597534,26500.0,5000.0,0.0,7.8856520652771,17.91169548034668,3072.9349064826965
53,53.0,500.0,0.0,0.0,0.0,0.3944484293460846,-31.308468185424804,-0.0007216496971086598,0.039697607059559964,4.03759241104126,27000.0,5000.0,0.0,7.830092191696167,16.660719871520996,3108.309571504593
54,54.0,500.0,0.0,0.0,0.0,0.3958955705165863,-31.594070625305175,2.5412889081053435e-05,0.039606715281504536,3.9989521503448486,27500.0,5000.0,0.0,7.884859561920166,16.551403522491455,3142.6574308872223
55,55.0,500.0,0.0,0.0,0.0,0.3801463544368744,-31.920659805297852,-0.0005979704595465592,0.041216798652873705,4.029794216156006,28000.0,5000.0,0.0,7.838699102401733,17.417997121810913,3176.6901750564575
56,56.0,500.0,0.0,0.0,0.0,0.38148048520088196,-32.22838771057129,9.754870021424722e-05,0.04134702913370741,3.9960224628448486,28500.0,5000.0,0.0,7.877091884613037,16.300293445587158,3210.448258638382
57,57.0,500.0,0.0,0.0,0.0,0.3615548014640808,-32.43221950531006,3.305335558616207e-05,0.040993238702875356,3.9985618591308594,29000.0,5000.0,0.0,7.924529552459717,16.326616287231445,3244.499683856964
58,58.0,500.0,0.0,0.0,0.0,0.41040003299713135,-32.611561065673826,0.0012914592132437974,0.037587770484481704,3.9345555305480957,29500.0,5000.0,0.0,7.802507400512695,16.15546226501465,3277.919812440872
59,59.0,500.0,0.0,0.0,0.0,0.4324496388435364,-32.82701722717285,-0.00297150136700111,0.04554357556570917,4.144901275634766,30000.0,5000.0,0.0,7.724958896636963,16.146517753601074,3310.464637041092
60,60.0,500.0,0.0,0.0,0.0,0.49745163321495056,-33.15519117736817,-0.0026727163382893196,0.053240356489740445,4.110368728637695,30500.0,5000.0,0.0,8.565774917602539,19.992552280426025,3764.466234445572
61,61.0,500.0,1.0,0.0,0.0,0.567468523979187,-33.65639883422852,-0.0010537389361998067,0.05541666681173162,4.03947639465332,31000.0,5000.0,0.0,8.656627893447876,17.50627899169922,3799.2234144210815
62,62.0,500.0,0.0,0.0,0.0,0.6219408512115479,-34.14613877868652,-0.0024456949461018665,0.062171486816190724,4.083498001098633,31500.0,5000.0,0.0,8.620888710021973,18.918794631958008,3835.7601969242096
63,63.0,500.0,0.0,0.0,0.0,0.6902891397476196,-34.594741485595705,0.00026447979729709914,0.06176938409878906,3.99172306060791,32000.0,5000.0,0.0,7.7742884159088135,17.586250066757202,3870.565920114517
