,episode,num_steps,score,success,estimated_score,critic_loss,actor_loss,forward_reward_loss,reverse_reward_loss,reversible_ratio,for_loss,inv_loss,alpha_loss,alpha,log_prob,env_buffer,demo_buffer,success_buffer,reverse_buffer,reversal_buffer,train_time,episode_time,total_time
0,0.0,500.0,0.0,0.0,0.25043535232543945,,,,,,,,,0.0,,500.0,5000.0,4350.0,4692.0,5000.0,0.0,11.439594745635986,541.881338596344
1,1.0,500.0,0.0,0.0,0.24229136109352112,,,,,,,,,0.0,,1000.0,5000.0,4350.0,4692.0,5000.0,0.0,12.233601093292236,568.5095591545105
2,2.0,500.0,0.0,0.0,0.24229136109352112,,,,,,,,,0.0,,1500.0,5000.0,4350.0,4692.0,5000.0,0.0,11.907369136810303,594.1745533943176
3,3.0,500.0,0.0,0.0,-0.3582691550254822,,,,,,,,,0.0,,2000.0,5000.0,4350.0,4692.0,5000.0,0.0,11.397438287734985,619.6930723190308
4,4.0,500.0,0.0,0.0,0.09165129065513611,,,,,,,,,0.0,,2500.0,5000.0,4350.0,4692.0,5000.0,0.0,10.263984203338623,642.70387840271
5,5.0,500.0,0.0,0.0,9.497485160827637,0.03634435310959816,-0.5334137586057186,0.011692832224071026,0.01610773243010044,0.0032265624031424522,0.00029323622584342957,0.1834012120962143,0.27493709917366504,0.07933694258672086,-2.1596741676330566,3000.0,5000.0,4350.0,4692.0,5000.0,22.627905130386353,35.88049650192261,692.9412522315979
6,6.0,500.0,0.0,0.0,1.301779329776764,0.010226908139884472,-0.9531220848560333,0.011667554266750813,0.0160134918987751,0.0003124999930150807,0.00019835423154290766,0.14826276898384094,0.2125176465511322,0.06462950458616762,-1.9298079013824463,3500.0,5000.0,4350.0,4692.0,5000.0,21.82406735420227,34.1278600692749,756.6195447444916
7,7.0,500.0,0.0,0.0,0.24229136109352112,0.010837106965482235,-1.329582947254181,0.011670715175569057,0.016045842319726944,0.00028124998789280653,0.0001302038290305063,0.14623677730560303,0.16130513960123063,0.05407873504740384,-1.4515000581741333,4000.0,5000.0,4350.0,4692.0,5000.0,23.469058513641357,37.03101301193237,826.701663017273
8,8.0,500.0,0.0,0.0,0.24229136109352112,0.012635999359190464,-1.6812384510040284,0.011633825488388538,0.016066914424300194,0.004140624776482582,9.366901213070378e-05,0.14477381110191345,0.12835904076695442,0.04600774311940523,-1.1419553756713867,4500.0,5000.0,4350.0,4692.0,5000.0,21.60840344429016,33.882816553115845,894.2779664993286
9,9.0,500.0,0.0,0.0,0.5189845860004425,0.017080111429095268,-2.045449761390686,0.011613535694777966,0.016006655991077423,0.008531250059604645,8.38433115859516e-05,0.14421673119068146,0.10498069575428963,0.03962402966474274,-0.9131889939308167,5000.0,5000.0,4350.0,4692.0,5000.0,22.86488676071167,36.41603326797485,963.7157073020935
10,10.0,500.0,0.0,0.0,0.24229136109352112,0.027452558279037476,-2.422086790084839,0.011704537086188793,0.016148237511515617,0.01268749963492155,6.688758730888367e-05,0.1442207396030426,0.08516059947013856,0.03456344241858058,-0.598127543926239,5500.0,5000.0,4350.0,4692.0,5000.0,23.214443683624268,36.97818922996521,1033.7226693630219
