,episode,num_steps,score,reverse_score,success,critic_loss,actor_loss,alpha_loss,alpha,log_prob,env_buffer,demo_buffer,reverse_buffer,train_time,episode_time,total_time
0,0.0,500.0,0.0,0.0,0.0,,,,0.0,,500.0,5000.0,0.0,0.0,7.632988214492798,453.5965042114258
1,1.0,500.0,0.0,0.0,0.0,,,,0.0,,1000.0,5000.0,0.0,0.0,7.586379528045654,469.06135153770447
2,2.0,500.0,0.0,0.0,0.0,,,,0.0,,1500.0,5000.0,0.0,0.0,8.336445093154907,485.5618224143982
3,3.0,500.0,0.0,0.0,0.0,,,,0.0,,2000.0,5000.0,0.0,0.0,7.450006484985352,501.21647572517395
4,4.0,500.0,0.0,0.0,0.0,,,,0.0,,2500.0,5000.0,0.0,0.0,8.125585794448853,516.840473651886
5,5.0,500.0,0.0,0.0,0.0,0.03543717786669731,-0.3357430648840964,0.28929861284419894,0.0791545842007788,-2.4916622638702393,3000.0,5000.0,0.0,8.795709609985352,17.609110116958618,542.0700645446777
6,6.0,500.0,0.0,0.0,0.0,0.0016359149012714624,-0.5785102041959762,0.23648989367485046,0.06388497151965745,-2.647989273071289,3500.0,5000.0,0.0,8.939338684082031,17.40199899673462,577.9143476486206
7,7.0,500.0,0.0,0.0,0.0,0.0013077413896098733,-0.7894622030258178,0.19069084459543229,0.05266390127798856,-2.57108736038208,4000.0,5000.0,0.0,8.444905042648315,17.165403366088867,612.3012177944183
8,8.0,500.0,0.0,0.0,0.0,0.0012179467594251037,-0.9769043633937836,0.15648885411024094,0.044127820155688016,-2.48805832862854,4500.0,5000.0,0.0,7.79294753074646,16.580315351486206,645.3310241699219
9,9.0,500.0,0.0,0.0,0.0,0.0011824462562799454,-1.14354709815979,0.12855160394310952,0.03752954787473205,-2.3133013248443604,5000.0,5000.0,0.0,7.516156435012817,16.239805698394775,679.8374111652374
10,10.0,500.0,0.0,0.0,0.0,0.0013227296294644475,-1.3010794882774352,0.10529101419448852,0.03236855535103236,-2.0373902320861816,5500.0,5000.0,0.0,8.879121780395508,17.424196243286133,716.0260846614838
11,11.0,500.0,0.0,0.0,0.0,0.0015642645303159952,-1.4686639595031739,0.0881035986840725,0.028196191073864042,-1.8282934427261353,6000.0,5000.0,0.0,8.88956880569458,17.26639151573181,752.1420803070068
12,12.0,500.0,0.0,0.0,0.0,0.00600422965362668,-1.8365551209449769,0.0743285452723503,0.024764722608366613,-1.621572494506836,6500.0,5000.0,0.0,8.831228494644165,18.127363443374634,788.2892429828644
13,13.0,500.0,0.0,0.0,0.0,0.0016794282710179687,-1.99089914560318,0.06289612606167794,0.021911647926490935,-1.396175503730774,7000.0,5000.0,0.0,8.88629937171936,17.22103214263916,823.8512239456177
14,14.0,500.0,0.0,0.0,0.0,0.003392612561583519,-2.2893438577651977,0.05238170018792152,0.019556035530154194,-1.057332992553711,7500.0,5000.0,0.0,8.93691086769104,17.32037377357483,860.2630081176758
15,15.0,500.0,0.0,0.0,0.0,0.004250663332641125,-2.589997027397156,0.042632187500596046,0.0176340466380719,-0.5882829427719116,8000.0,5000.0,0.0,7.7388575077056885,15.924193143844604,895.9532964229584
16,16.0,500.0,0.0,0.0,0.0,0.005123728886246681,-2.9219336347579956,0.03261157417297363,0.016134040311232604,0.13545629382133484,8500.0,5000.0,0.0,7.845813035964966,16.043415069580078,930.8009278774261
17,17.0,500.0,0.0,0.0,0.0,0.005957621615380049,-3.256138451576233,0.026176507465541364,0.014893201026516222,0.6245517730712891,9000.0,5000.0,0.0,7.929452180862427,16.075860023498535,963.5014152526855
18,18.0,500.0,0.0,0.0,0.0,0.005307722836732864,-3.5526311674118043,0.02344964027404785,0.013742732600336937,0.7239984273910522,9500.0,5000.0,0.0,7.698745250701904,15.927178382873535,998.249410867691
19,19.0,500.0,0.0,0.0,0.0,0.006040048785507679,-3.854785165786743,0.019909584157168866,0.01272607090077147,0.9909287095069885,10000.0,5000.0,0.0,7.815020799636841,16.00012445449829,1032.8167777061462
