,episode,num_steps,score,reverse_score,success,critic_loss,actor_loss,alpha_loss,alpha,log_prob,env_buffer,demo_buffer,reverse_buffer,train_time,episode_time,total_time
0,0.0,500.0,0.0,0.0,0.0,,,,0.0,,500.0,5000.0,0.0,0.0,8.450511932373047,444.16741394996643
1,1.0,500.0,0.0,0.0,0.0,,,,0.0,,1000.0,5000.0,0.0,0.0,8.426156282424927,459.95678639411926
2,2.0,500.0,0.0,0.0,0.0,,,,0.0,,1500.0,5000.0,0.0,0.0,7.648697137832642,475.9070374965668
3,3.0,500.0,0.0,0.0,0.0,,,,0.0,,2000.0,5000.0,0.0,0.0,8.047235250473022,491.4653124809265
4,4.0,500.0,0.0,0.0,0.0,,,,0.0,,2500.0,5000.0,0.0,0.0,7.588086843490601,506.48316383361816
5,5.0,500.0,0.0,0.0,0.0,0.05065536126494408,-0.5241434905901551,0.2837439500000328,0.07906117097152272,-2.372943639755249,3000.0,5000.0,0.0,7.475842714309692,16.021637439727783,539.2867770195007
6,6.0,500.0,0.0,0.0,0.0,0.0037546567618846893,-0.9647168278694153,0.23188056600093843,0.06381479257061767,-2.525824546813965,3500.0,5000.0,0.0,7.536609888076782,16.218156337738037,571.9714279174805
7,7.0,500.0,0.0,0.0,0.0,0.0035463508684188128,-1.3789956560134888,0.18605768454074859,0.05265042863080434,-2.4157090187072754,4000.0,5000.0,0.0,7.5342018604278564,17.482044458389282,605.825560092926
8,8.0,500.0,0.0,0.0,0.0,0.00427480461075902,-1.7920081520080566,0.15241873687505722,0.04415091503986755,-2.318049430847168,4500.0,5000.0,0.0,7.602392673492432,17.23124098777771,639.5762507915497
9,9.0,500.0,0.0,0.0,0.0,0.007124021649360657,-2.257521894454956,0.12311313301324844,0.03766987217424261,-2.0331170558929443,5000.0,5000.0,0.0,7.609265327453613,16.57932472229004,672.1431171894073
