,episode,num_steps,score,reverse_score,success,critic_loss,actor_loss,alpha_loss,alpha,log_prob,env_buffer,demo_buffer,reverse_buffer,train_time,episode_time,total_time
0,0.0,500.0,0.0,0.0,0.0,,,,0.0,,500.0,5000.0,0.0,0.0,7.871685743331909,461.47206258773804
1,1.0,500.0,0.0,0.0,0.0,,,,0.0,,1000.0,5000.0,0.0,0.0,8.157752275466919,477.2223320007324
2,2.0,500.0,0.0,0.0,0.0,,,,0.0,,1500.0,5000.0,0.0,0.0,8.196959495544434,493.76339888572693
3,3.0,500.0,0.0,0.0,0.0,,,,0.0,,2000.0,5000.0,0.0,0.0,7.492135524749756,508.7119460105896
4,4.0,500.0,0.0,0.0,0.0,,,,0.0,,2500.0,5000.0,0.0,0.0,7.613773584365845,524.4576923847198
5,5.0,500.0,0.0,0.0,0.0,0.051445022225379944,-0.5289380893707275,0.2840906853973866,0.07914835664537073,-2.3753466606140137,3000.0,5000.0,0.0,8.939089298248291,18.435759782791138,560.5091183185577
6,6.0,500.0,0.0,0.0,0.0,0.0037583624944090843,-0.9898607892990112,0.2335993660092354,0.06385636856209546,-2.568758010864258,3500.0,5000.0,0.0,8.054708480834961,17.21327042579651,595.1324698925018
7,7.0,500.0,0.0,0.0,0.0,0.003394191851839423,-1.40914408826828,0.18824041908979416,0.05263779320005453,-2.489795446395874,4000.0,5000.0,0.0,7.57503867149353,16.442926168441772,628.7474977970123
8,8.0,500.0,0.0,0.0,0.0,0.003773010801523924,-1.81459885931015,0.15331075352430343,0.04415585995159987,-2.3557982444763184,4500.0,5000.0,0.0,8.077255249023438,18.258440494537354,663.593602180481
9,9.0,500.0,0.0,0.0,0.0,0.004204488825052977,-2.2051807255744933,0.12320348671078682,0.037707149811597875,-2.034212112426758,5000.0,5000.0,0.0,8.239974975585938,18.755718231201172,698.5979738235474
10,10.0,500.0,0.0,0.0,0.0,0.006426795851439238,-2.6491475448608397,0.10219743910431862,0.03257611605774919,-1.8272472620010376,5500.0,5000.0,0.0,8.876469135284424,18.84206771850586,734.8718459606171
11,11.0,500.0,0.0,0.0,0.0,0.007309918757528067,-3.0625058078765868,0.08563804841041565,0.028409639101869128,-1.6257197856903076,6000.0,5000.0,0.0,8.931633949279785,18.011917114257812,770.1574304103851
12,12.0,500.0,0.0,0.0,0.0,0.006571317557245493,-3.3751668281555176,0.07083160257339477,0.025037293857776814,-1.3077629804611206,6500.0,5000.0,0.0,8.91858458518982,18.331945180892944,806.6258504390717
13,13.0,500.0,0.0,0.0,0.0,0.006733466871082783,-3.689834861755371,0.05762620416283608,0.02231511068863978,-0.8723825812339783,7000.0,5000.0,0.0,8.910415172576904,19.084212064743042,842.9389750957489
14,14.0,500.0,0.0,0.0,0.0,0.011038451455533504,-4.0825825157165525,0.04337093670666218,0.02024355395260108,-0.07819651067256927,7500.0,5000.0,0.0,8.693607330322266,19.756711721420288,880.0251197814941
