,episode,num_steps,score,success,estimated_score,critic_loss,actor_loss,forward_reward_loss,reverse_reward_loss,reversible_ratio,for_loss,inv_loss,alpha_loss,alpha,log_prob,env_buffer,demo_buffer,success_buffer,reverse_buffer,reversal_buffer,train_time,episode_time,total_time
0,0.0,500.0,0.0,0.0,0.0,,,,,,,,,0.0,,500.0,5000.0,0.0,0.0,5000.0,0.0,12.282684326171875,553.1825671195984
1,1.0,500.0,0.0,0.0,0.0,,,,,,,,,0.0,,1000.0,5000.0,0.0,0.0,5000.0,0.0,12.549188375473022,579.5391974449158
2,2.0,500.0,0.0,0.0,0.0,,,,,,,,,0.0,,1500.0,5000.0,0.0,0.0,5000.0,0.0,12.5753915309906,605.7366528511047
3,3.0,500.0,0.0,0.0,0.0,,,,,,,,,0.0,,2000.0,5000.0,0.0,0.0,5000.0,0.0,12.767999172210693,632.1694331169128
4,4.0,500.0,0.0,0.0,0.0,,,,,,,,,0.0,,2500.0,5000.0,0.0,0.0,5000.0,0.0,12.05410122871399,657.7842831611633
5,5.0,500.0,0.0,0.0,0.0,0.04586445167660713,-0.5507519060075283,0.0,0.0,0.037632811814546585,0.0,0.0,0.2641555454697227,0.07971507714288162,-1.8970623016357422,3000.0,5000.0,0.0,0.0,5000.0,7.98192024230957,21.524998903274536,707.333300113678
6,6.0,500.0,0.0,0.0,0.0,0.0040694051422178745,-0.9966049020290375,0.0,0.0,0.037703126668930054,0.0,0.0,0.20948843264579772,0.0647306323041321,-1.827759027481079,3500.0,5000.0,0.0,0.0,5000.0,8.87993836402893,21.993836641311646,759.1754720211029
7,7.0,500.0,0.0,0.0,0.0,0.00595457199960947,-1.390530884742737,0.0,0.0,0.03771093860268593,0.0,0.0,0.16349304288625718,0.05382745457956456,-1.5345659255981445,4000.0,5000.0,0.0,0.0,5000.0,9.281071424484253,22.145052194595337,810.9443500041962
8,8.0,500.0,0.0,0.0,0.0,0.010122955776751041,-1.767453869342804,0.0,0.0,0.03838281333446503,0.0,0.0,0.12901569911837577,0.045654349660556995,-1.2005890607833862,4500.0,5000.0,0.0,0.0,5000.0,9.252082824707031,22.281551837921143,861.8608202934265
9,9.0,500.0,0.0,0.0,0.0,0.014661581255495548,-2.141121545314789,0.0,0.0,0.04305468872189522,0.0,0.0,0.1038884293437004,0.03930510109999153,-0.9007598757743835,5000.0,5000.0,0.0,0.0,5000.0,8.246150255203247,21.021482467651367,911.4248492717743
10,10.0,500.0,0.0,0.0,0.0,0.023715589195489883,-2.5077124767303465,0.0,0.0,0.04207812622189522,0.0,0.0,0.08413709673285484,0.034287548893106465,-0.5799464583396912,5500.0,5000.0,0.0,0.0,5000.0,8.296487092971802,21.23207998275757,960.6535038948059
11,11.0,500.0,0.0,0.0,0.0,0.0345689095556736,-2.8754661808013915,0.0,0.0,0.04011718928813934,0.0,0.0,0.06936392603814602,0.030212498694913548,-0.3065665364265442,6000.0,5000.0,0.0,0.0,5000.0,8.375909328460693,21.50682759284973,1012.273668050766
12,12.0,500.0,0.0,0.0,0.0,0.03902626037597656,-3.2557127838134767,0.0,0.0,0.038929685950279236,0.0,0.0,0.057533848583698276,0.026855476812281405,-0.036454349756240845,6500.0,5000.0,0.0,0.0,5000.0,8.418081760406494,21.722548961639404,1062.240062236786
13,13.0,500.0,0.0,0.0,0.0,0.05079367384314537,-3.627729871749878,0.0,0.0,0.051945313811302185,0.0,0.0,0.044277004535775634,0.024225440980294985,0.5326287746429443,7000.0,5000.0,0.0,0.0,5000.0,9.289349555969238,22.60484743118286,1112.9333755970001
14,14.0,500.0,0.0,0.0,0.0,0.040992047637701035,-4.10383296585083,0.0,0.0,0.10136719048023224,0.0,0.0,0.03299569549411535,0.022258123271639316,1.1610487699508667,7500.0,5000.0,0.0,0.0,5000.0,8.33052134513855,21.04284429550171,1162.9737856388092
15,15.0,500.0,0.0,0.0,0.0,0.03189648687839508,-4.564256408691406,0.0,0.0,0.055085938423871994,0.0,0.0,0.0327271539196372,0.020242556753037485,0.9189582467079163,8000.0,5000.0,0.0,0.0,5000.0,8.716064929962158,22.116269826889038,1213.547479391098
16,16.0,500.0,0.0,0.0,0.0,0.04654533043503761,-5.096487447738648,0.0,0.0,0.07477343827486038,0.0,0.0,0.03181260470300913,0.018247764892915214,0.6926198601722717,8500.0,5000.0,0.0,0.0,5000.0,8.840997695922852,22.087920665740967,1266.0646963119507
17,17.0,500.0,0.0,0.0,0.0,0.04394080489873886,-5.821360549926758,0.0,0.0,0.7876484394073486,0.0,0.0,0.01568948644399643,0.017204454282703237,2.2288801670074463,9000.0,5000.0,0.0,0.0,5000.0,8.592389822006226,21.274881839752197,1316.4009261131287
18,18.0,500.0,0.0,0.0,0.0,0.06023774296045303,-6.408876634597778,0.0,0.0,0.8718593716621399,0.0,0.0,0.009534590958617627,0.0165190031373826,2.8694465160369873,9500.0,5000.0,0.0,0.0,5000.0,9.297621726989746,22.907056093215942,1366.7511007785797
19,19.0,500.0,0.0,0.0,0.0,0.07989681512117386,-6.792445692062378,0.0,0.0,0.2544531226158142,0.0,0.0,0.009360674822703004,0.01581702768973775,2.84299898147583,10000.0,5000.0,0.0,0.0,5000.0,8.372122526168823,21.51058578491211,1417.373958826065
20,20.0,500.0,0.0,0.0,0.0,0.08065757155418396,-7.631292427062989,0.0,0.0,0.8208281397819519,0.0,0.0,0.0008768706485534494,0.015725723665961783,3.888760805130005,10500.0,5000.0,0.0,0.0,5000.0,8.57593560218811,21.967344760894775,2035.4393706321716
21,21.0,500.0,0.0,0.0,0.0,0.09311281144618988,-8.357498781204225,0.0,0.0,0.8737109303474426,0.0,0.0,-0.0014533360142995663,0.01585822399507091,4.1841349601745605,11000.0,5000.0,0.0,0.0,5000.0,8.358213424682617,21.565418481826782,2085.030784368515
22,22.0,500.0,0.0,0.0,0.0,0.10153056681156158,-9.099614253997803,0.0,0.0,0.8766015768051147,0.0,0.0,-0.001902601324745774,0.016063870372213282,4.23845100402832,11500.0,5000.0,0.0,0.0,5000.0,8.5074143409729,21.754663705825806,2134.9913482666016
23,23.0,500.0,0.0,0.0,0.0,0.12042190879583359,-9.868617797851563,0.0,0.0,0.7382187247276306,0.0,0.0,-0.005189880616264418,0.01671302307550986,4.63395881652832,12000.0,5000.0,0.0,0.0,5000.0,8.648035764694214,21.959884881973267,2186.2827773094177
24,24.0,500.0,0.0,0.0,0.0,0.1250423938035965,-10.78231884765625,0.0,0.0,0.8811640739440918,0.0,0.0,-0.009926396270282566,0.018203825500465502,5.139895915985107,12500.0,5000.0,0.0,0.0,5000.0,8.073921918869019,21.596503496170044,2235.397448539734
25,25.0,500.0,0.0,0.0,0.0,0.1695934385061264,-11.32265767288208,0.0,0.0,0.38114842772483826,0.0,0.0,-0.0064388981614465594,0.019418183058957993,4.68488883972168,13000.0,5000.0,0.0,0.0,5000.0,8.608516216278076,21.957473754882812,2286.546629190445
26,26.0,500.0,0.0,0.0,0.0,0.14974331855773926,-12.62453916168213,0.0,0.0,0.906125009059906,0.0,0.0,-0.013933403961360455,0.022493102652416528,5.336845874786377,13500.0,5000.0,0.0,0.0,5000.0,8.789985418319702,22.026260375976562,2338.6000015735626
