,episode,num_steps,score,success,estimated_score,critic_loss,actor_loss,forward_reward_loss,reverse_reward_loss,reversible_ratio,for_loss,inv_loss,alpha_loss,alpha,log_prob,env_buffer,demo_buffer,success_buffer,reverse_buffer,reversal_buffer,train_time,episode_time,total_time
0,0.0,500.0,0.0,0.0,0.0,,,,,,,,,0.0,,500.0,5000.0,0.0,0.0,0.0,0.0,11.57032561302185,525.5241024494171
1,1.0,500.0,0.0,0.0,0.0,,,,,,,,,0.0,,1000.0,5000.0,0.0,0.0,0.0,0.0,11.578047513961792,550.7203044891357
2,2.0,500.0,0.0,0.0,0.0,,,,,,,,,0.0,,1500.0,5000.0,0.0,0.0,0.0,0.0,11.64461350440979,576.6802186965942
3,3.0,500.0,0.0,0.0,0.0,,,,,,,,,0.0,,2000.0,5000.0,0.0,0.0,0.0,0.0,11.499549865722656,601.8747646808624
4,4.0,500.0,0.0,0.0,0.0,,,,,,,,,0.0,,2500.0,5000.0,0.0,0.0,0.0,0.0,12.02758240699768,628.2571456432343
5,5.0,500.0,0.0,0.0,0.0,0.04553847759962082,-0.5296811445355415,0.0,0.0,0.0,4.9176811444340274e-05,0.18900653719902039,0.26072966591804286,0.07975757696900437,-1.8179103136062622,3000.0,5000.0,0.0,0.0,0.0,11.803653717041016,24.851990938186646,665.9216151237488
6,6.0,500.0,0.0,0.0,0.0,0.005928140599280596,-0.9522591626644135,0.0,0.0,0.0,2.8176036721561104e-05,0.1531839817762375,0.2084751398563385,0.06468896310474308,-1.8003151416778564,3500.0,5000.0,0.0,0.0,0.0,11.537808418273926,24.710898876190186,713.3481299877167
7,7.0,500.0,0.0,0.0,0.0,0.0105997733771801,-1.3101542100906372,0.0,0.0,0.0,2.9150789487175643e-05,0.15083782374858856,0.16138144463300705,0.05382586224347123,-1.4650312662124634,4000.0,5000.0,0.0,0.0,0.0,12.597647666931152,25.603976249694824,761.0376501083374
8,8.0,500.0,0.0,0.0,0.0,0.017085542902350426,-1.6504298796653747,0.0,0.0,0.0,3.242285310989246e-05,0.15020859241485596,0.12545186814665793,0.04577095788892244,-1.0502407550811768,4500.0,5000.0,0.0,0.0,0.0,13.654975652694702,26.327224731445312,809.0970380306244
9,9.0,500.0,0.0,0.0,0.0,0.021718431264162064,-1.9807538561820983,0.0,0.0,0.0,2.6327368686906993e-05,0.14966697990894318,0.09938956117630005,0.03957526082686801,-0.6662785410881042,5000.0,5000.0,0.0,0.0,0.0,12.082668781280518,24.909115076065063,856.7862324714661
10,10.0,500.0,0.0,0.0,0.0,0.03065546415746212,-2.3050114459991455,0.0,0.0,0.0,3.183996886946261e-05,0.1484311819076538,0.08092529392242431,0.03462160561675567,-0.3686314821243286,5500.0,5000.0,0.0,0.0,0.0,12.148993253707886,25.257989168167114,904.6371850967407
11,11.0,500.0,0.0,0.0,0.0,0.03718644753098488,-2.6225016593933104,0.0,0.0,0.0,2.9128894311725162e-05,0.1475376933813095,0.06686114764213562,0.03057443026999788,-0.10662185400724411,6000.0,5000.0,0.0,0.0,0.0,13.600167751312256,26.696155309677124,954.2572934627533
12,12.0,500.0,0.0,0.0,0.0,0.043349917978048325,-2.9437481784820556,0.0,0.0,0.0,2.868498813768383e-05,0.14726696908473969,0.056833868727087976,0.027154668641318602,0.05824777111411095,6500.0,5000.0,0.0,0.0,0.0,12.00929045677185,24.7140052318573,1001.7734725475311
13,13.0,500.0,0.0,0.0,0.0,0.05379103124141693,-3.305355315208435,0.0,0.0,0.0,2.8441767426556908e-05,0.1428389847278595,0.046461902037262914,0.024350233840584212,0.38879504799842834,7000.0,5000.0,0.0,0.0,0.0,14.009215116500854,27.049959897994995,1050.2699851989746
