,episode,num_steps,score,success,critic_loss,actor_loss,bc_loss,for_loss,inv_loss,alpha_loss,alpha,log_prob,train_time,episode_time,total_time
0,0.0,0.0,500.0,0.0,,,,,,,0.0,,0.0,10.688154220581055,150.05972862243652
1,1.0,0.0,500.0,0.0,,,,,,,0.0,,0.0,11.559302568435669,172.0189390182495
2,2.0,0.0,500.0,0.0,,,,,,,0.0,,0.0,9.08622670173645,190.59274101257324
3,3.0,0.0,500.0,0.0,,,,,,,0.0,,0.0,9.688453912734985,211.31746339797974
4,4.0,0.0,500.0,0.0,,,,,,,0.0,,0.0,9.302896738052368,230.61038947105408
5,5.0,0.0,500.0,0.0,0.07771677523851395,-0.5229174848645926,0.0,0.00017285968351643533,0.21525689959526062,0.23478005250170828,0.08036587541519363,-1.2094314098358154,0.03587079048156738,24.457589626312256,279.70322132110596
6,6.0,0.0,500.0,0.0,0.010527214966714382,-1.0455979568958282,0.0,8.001305104698986e-05,0.1601206660270691,0.17454837089776992,0.06590992131667477,-0.7895075678825378,0.03469562530517578,24.93157410621643,329.40818762779236
7,7.0,0.0,500.0,0.0,0.009139765053987503,-1.592422848701477,0.0,5.463882189360447e-05,0.15424269437789917,0.11763982591032981,0.05632918189807783,0.14419296383857727,0.03426027297973633,25.7591552734375,379.9308223724365
8,8.0,0.0,500.0,0.0,0.009295339696109295,-2.2195904297828672,0.0,5.401299858931452e-05,0.15231017768383026,0.08895989629626275,0.049027813125153204,0.6187929511070251,0.03519153594970703,25.005992650985718,429.4315528869629
9,9.0,0.0,500.0,0.0,0.010659394785761833,-2.8547452116012573,0.0,4.333903780207038e-05,0.14989055693149567,0.07211357372999191,0.0430691950599439,0.8650000095367432,0.035752296447753906,24.606017112731934,478.5968141555786
10,10.0,0.0,500.0,0.0,0.012134000658988953,-3.5292270545959474,0.0,3.37501842295751e-05,0.14893114566802979,0.056117154240608216,0.038370811305167236,1.242069125175476,0.03589749336242676,24.620129108428955,529.0772578716278
11,11.0,0.0,500.0,0.0,0.013576802797615528,-4.235962252616883,0.0,3.0242632419685833e-05,0.14602114260196686,0.04461692972481251,0.03456651702549788,1.5523642301559448,0.03533124923706055,24.9354350566864,579.2821018695831
12,12.0,0.0,500.0,0.0,0.023385314270853996,-4.960738620758057,0.0,2.6476973289391026e-05,0.14518585801124573,0.03120781924389303,0.031786672862158555,2.1196558475494385,0.03459811210632324,24.751535177230835,629.1425697803497
13,13.0,0.0,500.0,0.0,0.03010609745979309,-5.762954978942871,0.0,2.137996671081055e-05,0.14335589110851288,0.018814824311062694,0.03002922592521033,2.7830419540405273,0.03495526313781738,24.59801936149597,679.4510540962219
14,14.0,0.0,500.0,0.0,0.02999064512550831,-6.528197917938233,0.0,2.0189971110085025e-05,0.1422053426504135,0.01506905349344015,0.02849924965959242,2.970705509185791,0.03551149368286133,25.047386169433594,729.5809140205383
15,15.0,0.0,500.0,0.0,0.030794482678174973,-7.299433362960816,0.0,1.6839519958011806e-05,0.14136745035648346,0.011143740747123957,0.027276574576203378,3.2010273933410645,0.0357358455657959,24.691550254821777,780.3194017410278
16,16.0,0.0,500.0,0.0,0.03694441542029381,-8.164605291366577,0.0,1.3596994904219173e-05,0.1332898736000061,0.008223154823295772,0.02627438425835836,3.38580322265625,0.034758806228637695,24.433468103408813,831.6283285617828
17,17.0,0.0,500.0,0.0,0.04386385902762413,-9.206331981658936,0.0,1.119935404858552e-05,0.1258285790681839,0.002837699692696333,0.025862350183926644,3.7824509143829346,0.03566122055053711,24.459627389907837,883.3641991615295
18,18.0,0.0,500.0,0.0,0.07095468044281006,-10.320974697113037,0.0,4.0811086364556104e-05,0.11954622715711594,0.0012623515101149677,0.025694373453707304,3.902390241622925,0.03515911102294922,25.151913166046143,935.3493986129761
19,19.0,0.0,500.0,0.0,0.0787753015756607,-11.342974060058594,0.0,1.8334751075599343e-05,0.11419585347175598,0.0004731639176607132,0.025634251380800725,3.9632480144500732,0.03533482551574707,26.081221342086792,987.581521987915
20,20.0,0.0,500.0,0.0,0.14301694929599762,-12.524633255004883,0.0,1.3932783076597843e-05,0.10940378159284592,-0.002968004846945405,0.026135973918443228,4.229788303375244,0.02723240852355957,29.10603404045105,1190.4985275268555
21,21.0,0.0,500.0,0.0,0.12988033890724182,-13.813308181762695,0.0,2.694493559829425e-05,0.10570099204778671,-0.006018471601419151,0.02747701519493111,4.449462890625,0.027616262435913086,26.565275192260742,1243.065104484558
22,22.0,0.0,500.0,0.0,0.17220450937747955,-15.267577716827393,0.0,1.5280038496712223e-05,0.1013217642903328,-0.006999556985683739,0.029388849985041238,4.49318790435791,0.026950359344482422,24.333738327026367,1290.0723226070404
23,23.0,0.0,500.0,0.0,0.20424838364124298,-16.822160926818846,0.0,1.2873398191004526e-05,0.09919906407594681,-0.010530248194001616,0.03275474821566501,4.680079936981201,0.024497032165527344,23.7564480304718,1337.7615051269531
24,24.0,0.0,500.0,0.0,0.3649287521839142,-19.016085166931152,0.0,1.647918179514818e-05,0.09856373816728592,-0.016528091784566643,0.039423248600792375,4.922563552856445,0.03598737716674805,27.42839026451111,1389.7046530246735
25,25.0,0.0,500.0,0.0,0.5510480999946594,-21.381885055541993,0.0,1.3320535799721256e-05,0.09348440915346146,-0.01965798469260335,0.04949261086509538,4.893907070159912,0.036154747009277344,24.995288610458374,1440.0044586658478
26,26.0,0.0,500.0,0.0,0.919970691204071,-24.12089136505127,0.0,1.7572798242326826e-05,0.09113156795501709,-0.01766667386540212,0.06093322407665035,4.645930767059326,0.036046743392944336,24.761554479599,1491.8118631839752
27,27.0,0.0,500.0,0.0,0.8485710620880127,-26.872031967163085,0.0,1.3774606486549601e-05,0.09045587480068207,-0.0095039377680514,0.06850632623543204,4.294788837432861,0.034966468811035156,26.055843353271484,1544.4540691375732
28,28.0,0.0,500.0,0.0,0.8590294122695923,-28.936547492980957,0.0,1.3252420103526674e-05,0.08809864521026611,-0.004895869380794465,0.07274069737381096,4.138697624206543,0.03633689880371094,24.810988664627075,1596.4788072109222
29,29.0,0.0,500.0,0.0,0.978080689907074,-31.662789108276368,0.0,1.6131065422086976e-05,0.08822273463010788,-0.011551751635037362,0.0850631325470867,4.293516159057617,0.03519487380981445,26.526426315307617,1651.0627310276031
30,30.0,0.0,500.0,0.0,1.1683733463287354,-34.10712888336182,0.0,1.5888768757577054e-05,0.08572591841220856,-0.012981643905397505,0.10235212584149928,4.279813289642334,0.03525900840759277,27.41760754585266,1705.0553133487701
31,31.0,0.0,500.0,0.0,1.6264692544937134,-36.3810574798584,0.0,2.6007093765656464e-05,0.08875680714845657,0.0008792918277904391,0.10096777455388278,3.9833807945251465,0.03486943244934082,27.004130840301514,1757.4424953460693
32,32.0,0.0,500.0,0.0,1.9168367385864258,-38.86523748779297,0.0,2.8486923838499933e-05,0.08678360283374786,0.0025561375510878863,0.0973933428795284,3.9487833976745605,0.03503298759460449,26.376034021377563,1809.4038002490997
33,33.0,0.0,500.0,0.0,2.4933977127075195,-42.55107470703125,0.0,2.3832091756048612e-05,0.0848592072725296,-0.011907331263180823,0.11470964727844488,4.226747989654541,0.034836769104003906,26.27635955810547,1860.6976346969604
34,34.0,0.0,500.0,0.0,5.406758785247803,-46.41011631774902,0.0,2.464485623931978e-05,0.08583956956863403,-0.00923918182682246,0.13136286833512464,4.151334762573242,0.034913063049316406,26.49181294441223,1912.1732144355774
35,35.0,0.0,500.0,0.0,6.0940165519714355,-49.72845065307617,0.0,2.2769818315282464e-05,0.08390597999095917,-0.006947755801491439,0.14127098769735003,4.1031975746154785,0.03516244888305664,27.321985006332397,1963.9049241542816
36,36.0,0.0,500.0,0.0,6.353239059448242,-53.54704747009277,0.0,2.3441685698344372e-05,0.08361151814460754,-0.003890061164274812,0.149501748818642,4.053403854370117,0.03497004508972168,26.50778603553772,2014.8737380504608
37,37.0,0.0,500.0,0.0,6.740566253662109,-57.90540438842773,0.0,2.0242699974915013e-05,0.08144901692867279,-0.01082180117815733,0.170582555355963,4.135971546173096,0.03490805625915527,26.310187578201294,2066.124256372452
38,38.0,0.0,500.0,0.0,7.187649726867676,-62.835337753295896,0.0,1.8620468836161308e-05,0.08035534620285034,-0.0011983110150322318,0.17432327139170062,4.01423978805542,0.03473997116088867,26.927329778671265,2118.2085173130035
39,39.0,0.0,500.0,0.0,9.054221153259277,-67.38614685058593,0.0,1.836492447182536e-05,0.08001405000686646,-0.00045473062992095945,0.17442448286954956,4.005578994750977,0.03512096405029297,26.81474804878235,2169.766629934311
40,40.0,0.0,500.0,0.0,12.595295906066895,-72.70647567749023,0.0,2.1528827346628532e-05,0.0790962427854538,-0.014076377280522138,0.2014485651821836,4.150710105895996,0.04285478591918945,31.863340854644775,2364.270092010498
41,41.0,0.0,500.0,0.0,14.410327911376953,-77.95310958862305,0.0,2.5298069886048324e-05,0.078119195997715,-0.0033288217233493926,0.2101595581062699,4.0326056480407715,0.04254794120788574,31.49618411064148,2427.426565170288
42,42.0,0.0,500.0,0.0,17.208051681518555,-85.72793148803711,0.0,2.7116821001982316e-05,0.07797299325466156,-0.008620574921369552,0.22922873886963122,4.079196929931641,0.04241323471069336,31.74115228652954,2490.5490415096283
43,43.0,0.0,500.0,0.0,18.745479583740234,-90.99472900390624,0.0,2.5857321816147305e-05,0.07651780545711517,-0.01477177169919014,0.25989114051575735,4.122446060180664,0.04301810264587402,31.528652906417847,2553.9139177799225
44,44.0,0.0,500.0,0.0,25.036497116088867,-97.79978253173829,0.0,2.765510907920543e-05,0.07607797533273697,-0.01593170739337802,0.2940050991167179,4.1156415939331055,0.03341412544250488,26.928141117095947,2609.0490362644196
45,45.0,0.0,500.0,0.0,27.86944580078125,-105.75661129760742,0.0,2.492650855856482e-05,0.07457388937473297,-0.01238286905363202,0.3258055183328928,4.080566883087158,0.032965660095214844,26.874858379364014,2659.4473311901093
46,46.0,0.0,500.0,0.0,33.065467834472656,-114.04643228149413,0.0,2.6207273549516685e-05,0.07458788901567459,0.01159276900999248,0.3011144853494548,3.926436424255371,0.03312182426452637,25.672114849090576,2708.709387779236
47,47.0,0.0,500.0,0.0,40.48302459716797,-122.12700988769531,0.0,3.0235851227189414e-05,0.07324495166540146,-0.00996643513813615,0.31851238453640357,4.0657196044921875,0.03389120101928711,25.930437326431274,2759.121527671814
48,48.0,0.0,500.0,0.0,43.14167785644531,-131.9338790588379,0.0,2.783511627058033e-05,0.07207652181386948,-0.01012505604326725,0.341672572250597,4.06190824508667,0.03325772285461426,25.78134799003601,2809.9873609542847
49,49.0,0.0,500.0,0.0,50.77583312988281,-141.18041845703124,0.0,2.7492727895150892e-05,0.0701306015253067,-0.024431861653923987,0.3914955165597655,4.134397506713867,0.035347700119018555,25.395355463027954,2860.336538553238
50,50.0,0.0,500.0,0.0,60.05219650268555,-149.87557049560547,0.0,2.6140109184780158e-05,0.06978156417608261,0.00234584528952837,0.387724893187317,3.9883663654327393,0.03252267837524414,24.87330198287964,2909.8513927459717
51,51.0,0.0,500.0,0.0,72.6465835571289,-161.07546337890625,0.0,2.687296728254296e-05,0.06903965771198273,-0.021100772716104985,0.4360796899902611,4.103123664855957,0.03357434272766113,24.375441789627075,2959.986719608307
52,52.0,0.0,500.0,0.0,69.47709655761719,-173.41085223388671,0.0,2.5108911358984187e-05,0.06789083778858185,-0.02196614296734333,0.48747926583345896,4.0958757400512695,0.03210330009460449,26.76659917831421,3012.9526998996735
53,53.0,0.0,500.0,0.0,72.36209106445312,-185.95215002441407,0.0,2.370499714743346e-05,0.06705307960510254,-0.011262863073498011,0.5163069270070657,4.045327186584473,0.032109975814819336,25.86893582344055,3065.0358045101166
54,54.0,0.0,500.0,0.0,81.18292999267578,-197.679681640625,0.0,2.4195678633986972e-05,0.06583280861377716,-0.0190501057356596,0.5565929747139545,4.071435451507568,0.03493475914001465,24.948403358459473,3115.481551885605
55,55.0,0.0,500.0,0.0,102.44161987304688,-209.42273748779297,0.0,2.429659252811689e-05,0.0657036155462265,-0.023321550875902177,0.615683022427471,4.079810619354248,0.03333687782287598,26.231123685836792,3167.773090362549
56,56.0,0.0,500.0,0.0,122.42741394042969,-221.09100592041017,0.0,2.4050918000284582e-05,0.06634683907032013,0.000160665363073349,0.6191144042489827,4.000035762786865,0.03279519081115723,28.74391531944275,3223.040876150131
57,57.0,0.0,500.0,0.0,139.51129150390625,-232.64541394042968,0.0,4.276909749023616e-05,0.06513828784227371,-0.016975221507251264,0.6554889072226677,4.054341793060303,0.03443551063537598,28.17550492286682,3277.3510134220123
58,58.0,0.0,500.0,0.0,150.85731506347656,-245.09224920654296,0.0,4.967810309608467e-05,0.06365867704153061,-0.030480741672217846,0.7214584592324835,4.0892014503479,0.03458046913146973,27.907071590423584,3332.3323650360107
59,59.0,0.0,500.0,0.0,228.39105224609375,-257.1791439208984,0.0,0.00021656739409081638,0.0624641552567482,0.008525824047625065,0.7007343686576117,3.9765565395355225,0.035223960876464844,26.842252731323242,3385.9891612529755
60,60.0,0.0,500.0,0.0,222.86886596679688,-267.2856076660156,0.0,0.00018866491154767573,0.06160883978009224,-0.014629493825137615,0.7362069866279798,4.040987014770508,0.03434610366821289,27.83919382095337,3597.3923377990723
